timestamp, La_0, Lb_0, La_1, Lb_1, phi_0, theta_0, phi_1, theta_1
38680000, -0.001493841087673417, 0.008700702089711621, -0.07791552162067845, 0.048346951064013516, -1.400762139917991, 0.008828010990542177, -0.555360241448703, 0.09169654402761605
38690000, -0.0012142178486116441, 0.009285494673155748, -0.07818493131019179, 0.04814220342426464, -1.440769095514674, 0.009364546775423296, -0.5519184024583983, 0.09181805505739427
38700000, -0.0010650743755292685, 0.008977096829154728, -0.07806947665730793, 0.04844075253812004, -1.45270483765261, 0.009040058125113408, -0.5553442569682471, 0.09187681803374195
38710000, -0.0008761466096078768, 0.009064408314045803, -0.07830223236649352, 0.048059423423895666, -1.4744377742933392, 0.009106653115457405, -0.5504817448684256, 0.09187463073892399
38720000, -0.0007383176673237639, 0.00914058138623791, -0.07803299510939919, 0.04774834432514484, -1.4901977077659454, 0.00917035119590964, -0.549123159721962, 0.0914825268099658
38730000, -0.0007376439849400934, 0.009211079025957905, -0.07801001601601071, 0.04779113211789353, -1.4908846091019288, 0.009240567919287207, -0.5496532006424799, 0.09148527153552205
38740000, -0.0005618844788180202, 0.009273302228240007, -0.0779846892873577, 0.04789863092926945, -1.5102786868267133, 0.009290309380414502, -0.5507993486874537, 0.0915198918713527
38750000, -0.00047633616515358764, 0.009558254009847313, -0.07775077397052933, 0.04768727611467135, -1.5210024607820825, 0.00957011577040714, -0.5501670396744617, 0.09120997289909281
38760000, -0.00038782751767637533, 0.009463257244595288, -0.07762630089135009, 0.04801193103852304, -1.5298367925181917, 0.009471200972466598, -0.5539120932838617, 0.09127424670805183
38770000, -0.0003557021787174898, 0.00948390730975189, -0.07755400642236929, 0.04769574928803149, -1.5333080300253805, 0.00949057542512095, -0.551376295292377, 0.09104673751600138
38780000, -0.0005345372386871428, 0.00936724545374009, -0.07759340442856427, 0.04772105911794401, -1.5137936404157026, 0.009382484609641396, -0.5513863945928138, 0.09109355572241674
38790000, -0.00032471506120919965, 0.009694230364283235, -0.07757975777404272, 0.04791771552427113, -1.5373131423270505, 0.00969966711937926, -0.5533018485638597, 0.09118512092081754
38800000, -0.0005732429558971398, 0.00955588896160441, -0.07736714622355122, 0.047930492021647425, -1.5108796814271461, 0.009573067498612902, -0.5546489097217483, 0.09101102889328064
38810000, -0.0002801096668511945, 0.009651760123770664, -0.07720849123884532, 0.04807990038393846, -1.5417828554899453, 0.00965582388573202, -0.5569639521777959, 0.09095508748997111
38820000, -0.00022555167091117215, 0.009729844619171061, -0.07781324424662668, 0.04786710488665296, -1.5476190520743616, 0.00973245857270725, -0.551487475225299, 0.09135732433918485
38830000, -0.0006072067534899998, 0.009818514873275048, -0.07786209765708796, 0.047863699335843606, -1.509031952742811, 0.009837272709354316, -0.5511756751266547, 0.09139715512899697
38840000, -0.000488989469537224, 0.009834490543186825, -0.0780287591315778, 0.047754253479846756, -1.5211153501004893, 0.009846639779404413, -0.5492024248221987, 0.09148199810362277
38850000, -0.000561250816920901, 0.009816550478144986, -0.07771510322148249, 0.047394369943761804, -1.5136845679419817, 0.009832581846568222, -0.5476289427006636, 0.09102671899553356
38860000, -0.0008506625087959942, 0.009274105677326694, -0.07827326095763587, 0.04789896303977357, -1.4793277949220165, 0.009313037249903724, -0.5491566240697049, 0.09176608328368253
38870000, -0.0009973711833745143, 0.009302479940561166, -0.0781487201861753, 0.04806722028933871, -1.463988714568109, 0.009355794050852592, -0.5514294172048053, 0.09174791623290929
38880000, -0.0010057580048026492, 0.009118570715753655, -0.07831038292593656, 0.048336548732352276, -1.4609426006552124, 0.009173869470535579, -0.5530019121976902, 0.0920268331377424
38885000, -0.0013008741820678463, 0.009248092564318515, -0.07787824798402604, 0.04816545812406675, -1.4310491570823152, 0.009339137525262924, -0.5538907091636016, 0.09156927904795736
38900000, -0.0014486929771716313, 0.009283182110858847, -0.07819952532412884, 0.04799209712594627, -1.4159893130339054, 0.009395540508426118, -0.5504419143422232, 0.09175187816859842
38905000, -0.0014518503175577015, 0.00906155525184335, -0.07806982631425302, 0.048163280253036976, -1.4119257096209183, 0.009177126616038497, -0.5527719776041112, 0.09173112528182686
38930000, -0.0017673160800016018, 0.008630302426305157, -0.0780364138706376, 0.04819547396185811, -1.368808560694484, 0.008809399871507759, -0.5532619745765724, 0.0917196031402098
38940000, -0.0019893781037537226, 0.008547203043856222, -0.0774308134907653, 0.04828083964968402, -1.3421158369625967, 0.008775665508244934, -0.5575452999215621, 0.09125004304174426
38950000, -0.002073473343414566, 0.008825581472553783, -0.07773504794265665, 0.047522619095854354, -1.3400421685438197, 0.009065879992286209, -0.548716738431063, 0.09111057569995258
38960000, -0.0020758624323165757, 0.008882770626530683, -0.07780840074791102, 0.04728334326873528, -1.3412210706710164, 0.009122106052960554, -0.5460543228888164, 0.09104867806627713
38970000, -0.0020840142826156942, 0.008772654072753721, -0.0772591225590304, 0.04820316308796575, -1.3375616101044192, 0.009016794053894581, -0.5578190607778081, 0.09106325795992753
38980000, -0.0022922344986104244, 0.00895263928514132, -0.07746805499813174, 0.0477409483319122, -1.3201410091074486, 0.009241433285290517, -0.5522942052394113, 0.09099724002860676
38990000, -0.002097148289586999, 0.00897787333186261, -0.07774208596755615, 0.04763383822458551, -1.3413202688731742, 0.009219557500850434, -0.5497172424204547, 0.0911746372331301
39000000, -0.00221458164175725, 0.009192385860530342, -0.07752942489450888, 0.047781121310311474, -1.3343865648944269, 0.00945538627750799, -0.5523161989299555, 0.0910705620831671
39010000, -0.002270512706291648, 0.008993257152692061, -0.07741272320542252, 0.047870169048463154, -1.3234958725926567, 0.009275446197562614, -0.5538217926518566, 0.0910180355688245
39020000, -0.002145500898122416, 0.008877554430669453, -0.07775648624182321, 0.047594745552129405, -1.3336662662251049, 0.009133134553555144, -0.5492690886921926, 0.09116650128663918
39030000, -0.002043820058137396, 0.009126905794589225, -0.07749821537317574, 0.04785082833757779, -1.350497215686367, 0.009352946584544955, -0.553147515506102, 0.09108059704799629
39040000, -0.001913148412957922, 0.009138361852370266, -0.07759236330916804, 0.04789776222140686, -1.3644233672823138, 0.009336476540690258, -0.5530430312459415, 0.09118536324279437
39050000, -0.0019358787144066684, 0.009292876027232402, -0.0777298365119333, 0.047903164612938164, -1.3654150797252418, 0.009492374373906851, -0.5523024957702034, 0.0913052061172096
39060000, -0.0017038188387941164, 0.009329004201249363, -0.07763270859174301, 0.047967278084394514, -1.390150584865064, 0.009483317880486659, -0.5534590095198062, 0.09125621737786485
39070000, -0.0017028618008389518, 0.009331926490043198, -0.07765819981045952, 0.04763062058729795, -1.3903051805087263, 0.009486020784729834, -0.5501681948091164, 0.09110143805304274
39080000, -0.0015164613272061463, 0.009346102793838245, -0.07756868194471923, 0.047823682040460794, -1.4099421465367534, 0.009468331024520788, -0.5524877829764289, 0.09112631333785047
39090000, -0.001276197236873768, 0.009446187665113032, -0.07797171551143584, 0.04789163272608369, -1.4365075931605882, 0.009532006126306142, -0.5508083848101142, 0.0915051741977817
39100000, -0.0014659661950708986, 0.009088876867578415, -0.07813725347772361, 0.048217851119148815, -1.4108812398223025, 0.009206342357260708, -0.5528922299832582, 0.0918171636873544
39110000, -0.0010334382039050342, 0.009326911907415981, -0.07827679284400697, 0.04791120797929195, -1.4604446999045047, 0.00938399063565115, -0.5492503416160448, 0.09177548772945067
39120000, -0.0010347960809515497, 0.009238000847123992, -0.07836657265473095, 0.04804745961549381, -1.4592461771875727, 0.00929577659911297, -0.5500046869896983, 0.09192321842250592
39130000, -0.0007753399624509001, 0.009352991191231124, -0.07816235973338033, 0.04792526374375188, -1.4880878982386885, 0.00938507305675456, -0.5500326699435306, 0.09168525172566487
39140000, -0.0007020703577995082, 0.009542431382618215, -0.07786341579652395, 0.04746488335125981, -1.4973551204417739, 0.00956822342335701, -0.5474423056237843, 0.09119005796166091
39150000, -0.0007741668499518748, 0.00933201644049857, -0.07771662261343963, 0.047729813310630254, -1.4880276990982038, 0.009364073107216753, -0.5507603925622581, 0.0912031167729887
39160000, -0.0005296883064026712, 0.009338809124973408, -0.07842105449940491, 0.047713440802566745, -1.514137990384405, 0.009353818769605617, -0.5465923648022354, 0.09179561112612453
39170000, -0.0005086282710462322, 0.009235306034012966, -0.07820089969846283, 0.04752727540798465, -1.5157775814408223, 0.009249301609309958, -0.5461048882152186, 0.09151077871680181
39180000, -0.0006534163973462805, 0.009286940902694912, -0.0779991996612672, 0.047771220184490384, -1.5005534572511192, 0.009309899264678904, -0.5495293437846723, 0.09146564724372362
39190000, -0.0004241012000291914, 0.009292142329998955, -0.07783444993754898, 0.04787609960642587, -1.525187136506457, 0.009301815463060133, -0.5514497251541438, 0.09138009909496285
39200000, -0.0005606130597493402, 0.009315786949988384, -0.07773135017315555, 0.04812873376128832, -1.5106899956940905, 0.009332640221305834, -0.5543942340090149, 0.09142503931203258
39210000, -0.0005138247449900221, 0.009534913837447367, -0.07774820521966552, 0.04777842660919571, -1.5169596339439095, 0.009548748491614457, -0.5510332134852223, 0.09125547361188548
39220000, -0.0004335865634771825, 0.009612809695062638, -0.07806128409417327, 0.047957214446819614, -1.5257217964289285, 0.009622583205227077, -0.5509066672865114, 0.09161582009636475
39230000, -0.0005581018457148567, 0.009638683150413685, -0.07818361973021466, 0.0476438140164663, -1.5129586141909575, 0.009654827318199896, -0.547290636954902, 0.0915566022095318
39235000, -0.000614175579947484, 0.00947996185765172, -0.0781177440868672, 0.04742327784446811, -1.5061000284419928, 0.009499836233616624, -0.5456049893176695, 0.09138571673262127
39245000, -0.0011517987589442702, 0.009056831521455125, -0.07818934901871098, 0.04765595356398424, -1.4443007819639562, 0.009129777521338004, -0.5473712879363102, 0.0915678120851559
39260000, -0.0009349365765629042, 0.009437368063918171, -0.07845418921621682, 0.04773554927480939, -1.4720510144575523, 0.009483565910355544, -0.546610490160549, 0.09183540967481829
39270000, -0.0011855231592706069, 0.009241120983166075, -0.07840750038752009, 0.047942459591304956, -1.4432054261093847, 0.009316854736802506, -0.5487979029190504, 0.09190329454749091
39275000, -0.0011393275022938115, 0.009271993127414078, -0.07801840171866954, 0.04802831472376325, -1.4485308537324104, 0.009341730231188276, -0.5518129253736167, 0.0916165379281522
39290000, -0.0012741670022369024, 0.0092071260137053, -0.07801738802364748, 0.047813989428673806, -1.4332805475305186, 0.009294873370941543, -0.549824117446629, 0.09150349949109982
39310000, -0.0015292609199563162, 0.009069151169061106, -0.07793143673856953, 0.04801723740680879, -1.4037454989638094, 0.0091971811925496, -0.552207921654695, 0.09153668073684725
39320000, -0.0016214233496976028, 0.00891359459653941, -0.07757400518994287, 0.048372730818072855, -1.390859230852658, 0.009059866572439196, -0.5575694895847798, 0.09142016937201013
39340000, -0.0018947646370710341, 0.009206954645467757, -0.0777218772282808, 0.04761614296514984, -1.3678328897231806, 0.009399901428929734, -0.5496675400550911, 0.09114816109371347
39345000, -0.0018564362551840897, 0.00878818845778015, -0.07769524940031086, 0.048059016346711024, -1.3626146984674412, 0.00898212736154538, -0.5539534320220859, 0.09135765338268022
39355000, -0.0021153508176900196, 0.008886710229739308, -0.07778088981315676, 0.04785722608033035, -1.3371098604767087, 0.009135005626120605, -0.5515809661965683, 0.09132459092834899
39380000, -0.002182348202622882, 0.008806045559327081, -0.07759295564833787, 0.04825336109582892, -1.3278668417297876, 0.009072435288853568, -0.5563512147446771, 0.09137315592278393
39390000, -0.0018962125274829054, 0.008917658299200397, -0.07771918908108759, 0.048090328919363545, -1.3612810990188977, 0.009117030848400197, -0.5541070109744434, 0.09139448608638498
39400000, -0.0019606348600361982, 0.008909191873863194, -0.07767149066106593, 0.04797251290338451, -1.3541804315702661, 0.009122378467247406, -0.553284494544972, 0.09129196271182609
39410000, -0.001834056581159367, 0.009067681403870188, -0.07770350854157379, 0.04781193562359596, -1.3712257408322848, 0.009251303129018486, -0.5516026321950804, 0.09123495178792673
39420000, -0.0019171806764145902, 0.008716436530900899, -0.07767267591263867, 0.04825449753779486, -1.3542936635434013, 0.008924788375263651, -0.5559013693569163, 0.09144146278387529
39430000, -0.0018045661959881216, 0.009086398655508851, -0.07755662897064218, 0.04805676795927244, -1.3747464965642617, 0.009263859869543369, -0.5547317169052346, 0.0912386082970428
39435000, -0.0017366085587749481, 0.008952259912345998, -0.07791739070614513, 0.04772843360828076, -1.3791905781671137, 0.009119142877738433, -0.5495976407874119, 0.09137353637215831
39460000, -0.0015758746508597289, 0.009161409527251228, -0.07815236661578531, 0.047879989906087383, -1.4004510943318913, 0.009295956402717895, -0.549668549789474, 0.09165307327665093
39470000, -0.0013429280303291764, 0.009197566503721428, -0.07811568149514399, 0.048123022190196686, -1.4258117666007741, 0.009295089310223019, -0.5521361265595026, 0.09174903247538332
39480000, -0.0013315599238438757, 0.009168293783930522, -0.07786019400992782, 0.04789113661831214, -1.4265694553610169, 0.009264483943493353, -0.5514422873616157, 0.09140990525023772
39490000, -0.0011710483942159256, 0.009230602513126508, -0.07790604942441905, 0.04807504547794362, -1.4446045943896835, 0.009304589034284808, -0.5528910072079635, 0.09154541241715158
39500000, -0.001132436357307784, 0.009208882029076758, -0.0780280901811315, 0.04790700090448944, -1.4484384445062481, 0.009278249852682639, -0.5506291615058522, 0.09156125596002679
39510000, -0.0008924990154154228, 0.00933559301900103, -0.07815383279403251, 0.04835943446565764, -1.4754842484195425, 0.009378158215179474, -0.5541084998081188, 0.09190569341578261
39520000, -0.0009343956590634207, 0.009392331264760656, -0.07822646732437849, 0.04798020077760732, -1.4716376451937803, 0.009438695981685027, -0.5501778636454174, 0.09176862130767556
39530000, -0.0007196973843245574, 0.009387106297352841, -0.07808370103164387, 0.04782280126278391, -1.4942773053800462, 0.0094146550102914, -0.5495277377292853, 0.09156464758529281
39540000, -0.000748739488897447, 0.009386532870112036, -0.07817788532268242, 0.04791891862827441, -1.4911974485172859, 0.009416348025849942, -0.5498851734325828, 0.09169517171601604
39550000, -0.0008259152588877707, 0.008818390740697573, -0.07807113674089909, 0.04791168003473556, -1.4774104729508732, 0.008856983192401595, -0.5504268104233666, 0.09160039015073594
39560000, -0.0007241866172169138, 0.00942237631320311, -0.07812056875099652, 0.047588875564784146, -1.4940889591975197, 0.009450165164914691, -0.5471364533189204, 0.09147417307360413
39570000, -0.0008774765019672165, 0.009156376596254309, -0.07809371881715454, 0.04801392203378089, -1.4752558036826502, 0.009198325792443876, -0.5512485278822461, 0.09167314561941675
39580000, -0.0008130676668287583, 0.009536263791775454, -0.07820348094919659, 0.04756315049744395, -1.4857414174913741, 0.009570862350758678, -0.5464251774799606, 0.09153162140929143
39590000, -0.0007863411210589476, 0.009705037784864042, -0.07795618117405913, 0.047407741862159195, -1.4899489218849813, 0.009736841929717611, -0.5463783417141408, 0.09123957568792093
39600000, -0.0010140864921956384, 0.008958686225420568, -0.07822758841364895, 0.04774570831786261, -1.4580802213907607, 0.009015898751605071, -0.5479903981258091, 0.09164719445672997
39610000, -0.0008198106868508273, 0.009503677534432825, -0.0782231656869288, 0.04770077885566321, -1.484746873555135, 0.009538971445641191, -0.547596963756959, 0.0916200193927157
39620000, -0.0009070511048892938, 0.009440363757592175, -0.0784658786684452, 0.04779360908115583, -1.47500815043281, 0.00948383939038092, -0.5470842163784406, 0.09187558535439927
39630000, -0.0010322977125380123, 0.009175416247746385, -0.07815475201292188, 0.04787134198370555, -1.4587605426149157, 0.009233303952904375, -0.5495744946805875, 0.09165058999003883
39640000, -0.0010080281367810793, 0.009425321758285754, -0.07830608901550969, 0.047951455710256344, -1.4642523780105754, 0.00947907226324165, -0.5494576343955155, 0.09182148812580639
39650000, -0.0011467038474907065, 0.009348108388003689, -0.0782000771383015, 0.04812571973133266, -1.4487391551274922, 0.00941817711384294, -0.551679054473584, 0.09182231190780968
39660000, -0.0011170242958248816, 0.009414971857268136, -0.0779993840863149, 0.04789567470290243, -1.4527049544126613, 0.009481004079242562, -0.5506878036406228, 0.0915308667777746
39670000, -0.001387155672548895, 0.009210480933090043, -0.07818951177017314, 0.04784925186101271, -1.4213135565755854, 0.009314352359595369, -0.5491709419555912, 0.09166870051722492
39680000, -0.0013839851992256058, 0.009213859039146878, -0.07800763281766143, 0.04778835429888959, -1.4217040385745814, 0.009317221336049937, -0.5496409173283439, 0.09148178826636091
39690000, -0.001301153714145626, 0.009192827164986223, -0.07807346359306197, 0.0481672145791371, -1.4301902074597856, 0.0092844532565544, -0.5527876600443985, 0.09173628659221938
39700000, -0.0015503632020689635, 0.009330119837224064, -0.0779250176198405, 0.047652459974836206, -1.4061333107224996, 0.009458052771860152, -0.5488447510214937, 0.09134038161024848
39710000, -0.0016526379601528717, 0.009371498467622997, -0.07768819998912713, 0.047737200937650805, -1.3962437459453618, 0.009516101920219141, -0.5509925609846525, 0.09118276575599284
39720000, -0.0018389523362381218, 0.009200097649792044, -0.07776349073091753, 0.047588158654085104, -1.3735123060540446, 0.009382086253103024, -0.549167356802293, 0.09116903714937365
39730000, -0.0017841997803603106, 0.0092501110813714, -0.07762775396969686, 0.04794552615039353, -1.380252202505049, 0.009420611650734136, -0.5532847415766725, 0.09124057027560634
39740000, -0.0018527165378655521, 0.009160545213607672, -0.07785128624645284, 0.04799264742096055, -1.3712386358320623, 0.0093460230676064, -0.5524387361709059, 0.09145554645126652
39750000, -0.0019350837698471242, 0.00874338174896837, -0.07762347391604618, 0.04812608477870216, -1.352987470951566, 0.008954958045938514, -0.5549913625325202, 0.09133194259908158
39755000, -0.002001423054341681, 0.00910814549246913, -0.07732822878733749, 0.04778466466766605, -1.3544941198690779, 0.009325449509510848, -0.5535106403559509, 0.09090120540888388
39765000, -0.002412049157165193, 0.008328394120292806, -0.07770777911149919, 0.04794993166891598, -1.2888917157316349, 0.008670647597469817, -0.552865254645173, 0.09131097897567007
39780000, -0.0021046858022627834, 0.008811657324156518, -0.07760315546718526, 0.04799682798106568, -1.3363366941754087, 0.009059525767092213, -0.5539047524396338, 0.09124661766174204
39790000, -0.002033624155482406, 0.009027737915297145, -0.0777635890423087, 0.04787531923402981, -1.349230640559335, 0.009253954780149683, -0.5518489936004928, 0.09131934062673328
39795000, -0.0019962245126183492, 0.009015275302207429, -0.07809931137098335, 0.04759871956367886, -1.3528853984708051, 0.009233639644223161, -0.5473492865584525, 0.09146114224480008
39810000, -0.0019959321364222994, 0.00866258509638782, -0.07799404686006674, 0.04810089084956163, -1.3443401181463723, 0.00888955148730034, -0.5526267254614243, 0.09163387499244877
39815000, -0.001774728438535372, 0.008720882588309688, -0.07791932792771511, 0.04834518842352521, -1.370034484051507, 0.008899632247999311, -0.5553220227850196, 0.09169884900266176
39830000, -0.0014405226402153999, 0.009055281990932916, -0.07813885666391633, 0.04798330195960227, -1.4130373263118323, 0.00916914594781254, -0.5507062403497951, 0.09169557343563774
39835000, -0.0013587447765820552, 0.008780116238595292, -0.07819668945281637, 0.04816851481727987, -1.4172617470217066, 0.008884628778465298, -0.5520952241471934, 0.09184186442512321
39850000, -0.0010477814980106711, 0.009213385588027626, -0.07843604317085782, 0.04787464706340339, -1.4575589945824905, 0.009272773051317964, -0.5480062794247375, 0.09189229945836655
39860000, -0.0007749231237305496, 0.009406173262301466, -0.07817971533217624, 0.047744835921216484, -1.4885974326630051, 0.009438040119014503, -0.5482545288332149, 0.09160587997811057
39870000, -0.000647826763798019, 0.009201776399563669, -0.07802828078814385, 0.04785261541700829, -1.5005099395353396, 0.009224552478221366, -0.5501217290752641, 0.09153297441360418
39880000, -0.000444636455964071, 0.009315300649543156, -0.07784193386424995, 0.04771891225942436, -1.5231006852337372, 0.009325906270671576, -0.5499403988257133, 0.09130422364244112
39890000, -9.713018888969825e-05, 0.009292063083832068, -0.07774332305371824, 0.04766152551026135, -1.5603436802107369, 0.00929257072222259, -0.549969044483036, 0.09119016006894654
39900000, -0.0001867625070211554, 0.009283690430938489, -0.07752294701065351, 0.04772442054307866, -1.5506817699836009, 0.009285568816799953, -0.5518232986174241, 0.09103530979454742
39910000, -4.089684445569977e-05, 0.00923505148277196, -0.07738631117163826, 0.047971628391039516, -1.566367918659683, 0.009235142036879293, -0.5549221286313027, 0.09104898839219254
39920000, -0.0001932035089430875, 0.009367736625160076, -0.07722448136811605, 0.047802493122897805, -1.5501748971234053, 0.009369728762041804, -0.5542781168435521, 0.09082234786295273
39930000, -0.00016028211046983573, 0.009663677973168415, -0.07759468314683213, 0.04724713833278671, -1.5542118114940953, 0.009665007104189684, -0.5469354465375503, 0.09084727256937743
