0.16,0.157608,0.00239168,pushing with,125.563,137,1605.5,0
0.16,0.157489,0.00251148,pushing with,131.853,137,1608.76,0
0.16,0.157502,0.00249768,pushing with,131.128,137,1608.38,0
0.16,0.157469,0.00253056,pushing with,132.854,137,1609.28,0
0.16,0.157507,0.00249263,pushing with,130.863,137,1608.25,0
0.16,0.157475,0.00252505,pushing with,132.565,137,1609.13,0
0.16,0.157467,0.00253341,pushing with,133.004,137,1609.36,0
0.16,0.157467,0.00253341,pushing with,133.004,137,1609.36,0
0.16,0.157485,0.00251497,pushing with,132.036,137,1608.85,0
0.16,0.157586,0.00241367,pushing with,126.718,137,1606.1,0
0.16,0.157602,0.00239796,pushing with,125.893,137,1605.67,0
0.16,0.157591,0.0024091,pushing with,126.478,137,1605.97,0
0.16,0.157584,0.00241588,pushing with,126.834,137,1606.16,0
0.16,0.157578,0.00242237,pushing with,127.174,137,1606.33,0
0.16,0.157567,0.00243268,pushing with,127.716,137,1606.61,0
0.16,0.157593,0.00240665,pushing with,126.349,137,1605.91,0
0.16,0.157605,0.00239539,pushing with,125.758,137,1605.6,0
0.16,0.157599,0.00240146,pushing with,126.077,137,1605.77,0
0.16,0.157591,0.00240937,pushing with,126.492,137,1605.98,0
0.16,0.157563,0.00243661,pushing with,127.922,137,1606.72,0
0.16,0.157563,0.00243661,pushing with,127.922,137,1606.72,0
0.16,0.157603,0.00239689,pushing with,125.837,137,1605.64,0
0.16,0.157624,0.00237583,pushing with,124.731,137,1605.07,0
0.16,0.157616,0.00238417,pushing with,125.169,137,1605.3,0
0.16,0.157575,0.00242515,pushing with,127.32,137,1606.41,0
0.16,0.157575,0.00242515,pushing with,127.32,137,1606.41,0
0.16,0.1576,0.00240034,pushing with,126.018,137,1605.73,0
0.16,0.157589,0.00241102,pushing with,126.578,137,1606.02,0
0.16,0.157589,0.00241102,pushing with,126.578,137,1606.02,0
0.16,0.157595,0.00240517,pushing with,126.271,137,1605.87,0
0.16,0.1576,0.00239964,pushing with,125.981,137,1605.72,0
0.16,0.15755,0.00244952,pushing with,128.6,137,1607.07,0
0.16,0.157569,0.00243056,pushing with,127.605,137,1606.56,0
0.16,0.157588,0.00241201,pushing with,126.63,137,1606.05,0
0.16,0.157608,0.00239233,pushing with,125.597,137,1605.52,0
0.16,0.157601,0.00239909,pushing with,125.952,137,1605.7,0
0.16,0.157598,0.00240208,pushing with,126.109,137,1605.78,0
0.16,0.157595,0.00240503,pushing with,126.264,137,1605.86,0
0.16,0.157593,0.00240711,pushing with,126.373,137,1605.92,0
0.16,0.157607,0.00239323,pushing with,125.645,137,1605.54,0
0.16,0.157607,0.00239323,pushing with,125.645,137,1605.54,0
0.16,0.15759,0.00240997,pushing with,126.524,137,1606,0
0.16,0.157591,0.00240945,pushing with,126.496,137,1605.98,0
0.16,0.157602,0.00239801,pushing with,125.896,138,1605.67,0
0.16,0.157602,0.00239801,pushing with,125.896,138,1605.67,0
0.16,0.157567,0.00243259,pushing with,127.711,138,1606.61,0
0.16,0.157575,0.00242506,pushing with,127.315,137,1606.41,0
0.16,0.157609,0.00239062,pushing with,125.508,138,1605.47,0
0.16,0.157595,0.00240546,pushing with,126.287,138,1605.87,0
0.16,0.157578,0.00242178,pushing with,127.144,137,1606.32,0
0.16,0.157587,0.00241298,pushing with,126.681,137,1606.08,0
0.16,0.157612,0.00238759,pushing with,125.348,138,1605.39,0
0.16,0.157606,0.00239426,pushing with,125.699,138,1605.57,0
0.16,0.157581,0.00241903,pushing with,126.999,138,1606.24,0
0.16,0.157589,0.00241065,pushing with,126.559,137,1606.01,0
0.16,0.157616,0.00238398,pushing with,125.159,137,1605.29,0
0.16,0.157487,0.00251285,pushing with,131.925,138,1608.8,0
0.16,0.157458,0.00254177,pushing with,133.443,137,1609.59,0
0.16,0.157579,0.00242075,pushing with,127.09,137,1606.29,0
0.16,0.157605,0.0023946,pushing with,125.716,137,1605.58,0
0.16,0.157607,0.00239332,pushing with,125.649,137,1605.54,0
0.16,0.157594,0.00240607,pushing with,126.319,137,1605.89,0
0.16,0.157598,0.00240237,pushing with,126.125,137,1605.79,0
0.16,0.157594,0.00240615,pushing with,126.323,137,1605.89,0
0.16,0.157612,0.0023881,pushing with,125.375,137,1605.4,0
0.16,0.157599,0.00240075,pushing with,126.039,137,1605.75,0
0.16,0.157598,0.00240183,pushing with,126.096,137,1605.78,0
0.16,0.1576,0.00240006,pushing with,126.003,137,1605.73,0
0.16,0.157611,0.00238863,pushing with,125.403,138,1605.42,0
0.16,0.157611,0.00238863,pushing with,125.403,138,1605.42,0
0.16,0.157595,0.0024045,pushing with,126.236,137,1605.85,0
0.16,0.157592,0.00240797,pushing with,126.418,138,1605.94,0
0.16,0.157605,0.00239453,pushing with,125.713,137,1605.58,0
0.16,0.157612,0.00238816,pushing with,125.379,137,1605.4,0
0.16,0.157612,0.00238816,pushing with,125.379,137,1605.4,0
0.16,0.157608,0.00239197,pushing with,125.579,137,1605.51,0
0.16,0.157613,0.00238657,pushing with,125.295,137,1605.36,0
