0.174519,16650590000,1450,1433.17
0.174489,16650610000,1450,1438
0.174482,16650619999,1450,1444
0.174482,16650619999,1450,1447.83
0.174448,16650640000,1450,1448.67
0.17443,16650650000,1450,1449
0.174428,16650660000,1450,1449
0.174428,16650660000,1450,1449.17
0.174416,16650669999,1450,1449.67
0.174383,16650680000,1450,1450
0.174513,16650689999,1450,1450.5
0.174485,16650710000,1450,1450.5
0.169381,16654720000,1550,1500.83
0.169386,16654730000,1550,1500.67
0.169381,16654740000,1550,1501
0.169373,16654750000,1550,1503.5
0.169372,16654759999,1550,1508
0.169359,16654770000,1550,1514.67
0.169353,16654779999,1550,1520.83
0.169355,16654790000,1550,1527.17
0.169351,16654800000,1550,1533.67
0.169343,16654810000,1550,1539
0.169328,16654820000,1550,1543
0.169325,16654830000,1550,1545.67
0.169309,16654840000,1550,1547.33
0.169316,16654849999,1550,1548.67
0.169272,16654860000,1550,1550.17
0.16927,16654869999,1550,1551.17
0.169243,16654880000,1550,1551.67
0.169224,16654890000,1550,1552.33
0.169216,16654900000,1550,1552.5
0.1692,16654910000,1550,1552.67
0.16425,16658930000,1650,1601.17
0.164247,16658939999,1650,1601
0.164247,16658950000,1650,1601.17
0.164235,16658960000,1650,1601.5
0.164239,16658970000,1650,1606.83
0.164226,16658980000,1650,1614.17
0.164228,16658990000,1650,1620.17
0.164219,16659000000,1650,1627
0.164213,16659009999,1650,1633
0.164211,16659020000,1650,1638.67
0.164196,16659029999,1650,1644.17
0.164191,16659040000,1650,1648.5
0.164185,16659050000,1650,1649.33
0.164176,16659060000,1650,1649.83
0.164169,16659070000,1650,1650.83
0.16415,16659080000,1650,1651.33
0.164129,16659090000,1650,1652
0.164121,16659099999,1650,1652.17
0.164099,16659110000,1650,1652.33
0.164083,16659119999,1650,1652.33
0.158963,16663130000,1750,1701.67
0.158956,16663140000,1750,1701.67
0.158947,16663150000,1750,1701.67
0.158934,16663160000,1750,1702.67
0.158943,16663169999,1750,1708
0.158941,16663180000,1750,1714.33
0.158932,16663189999,1750,1720.17
0.158921,16663200000,1750,1726.67
0.159079,16663210000,1750,1732
0.158914,16663220000,1750,1738.83
0.15891,16663230000,1750,1743.33
0.159058,16663240000,1750,1746
0.159049,16663250000,1750,1748
0.159035,16663259999,1750,1749.33
0.159029,16663270000,1750,1750
0.159005,16663279999,1750,1751
0.158988,16663290000,1750,1752
0.158967,16663300000,1750,1752.67
0.15895,16663310000,1750,1752.83
0.158925,16663320000,1750,1753.17
0.156137,16667340000,1850,1802.17
0.156145,16667349999,1850,1802.17
0.156146,16667360000,1850,1802.17
0.156145,16667369999,1850,1802.83
0.15614,16667380000,1850,1808
0.15614,16667380000,1850,1815
0.156135,16667400000,1850,1819.17
0.156131,16667410000,1850,1824.5
0.156132,16667419999,1850,1830.67
0.15613,16667430000,1850,1837
0.156124,16667439999,1850,1843.5
0.156128,16667450000,1850,1847.33
0.156118,16667460000,1850,1848.33
0.156123,16667470000,1850,1848.67
0.156121,16667480000,1850,1848.67
0.156116,16667490000,1850,1849.67
0.156116,16667490000,1850,1850.33
0.15611,16667509999,1850,1851
0.156111,16667520000,1850,1851.5
0.156103,16667529999,1850,1852
0.154293,16671540000,1950,1901.83
0.154282,16671550000,1950,1901.67
0.154267,16671560000,1950,1902
0.154267,16671570000,1950,1902.67
0.154273,16671580000,1950,1907
0.154274,16671590000,1950,1914
0.154251,16671599999,1950,1920.67
0.154257,16671610000,1950,1926.33
0.15425,16671619999,1950,1932.67
0.154258,16671630000,1950,1938.17
0.154246,16671640000,1950,1942.33
0.154234,16671650000,1950,1945
0.154239,16671660000,1950,1946.5
0.154214,16671669999,1950,1948.33
0.154209,16671680000,1950,1950.17
0.154187,16671689999,1950,1951.17
0.154158,16671700000,1950,1951.83
0.154073,16671710000,1950,1951.83
0.153861,16671720000,1950,1951.5
0.153521,16671730000,1950,1951
