0.198973,26568920000,600
0.198973,26568920000,600
0.198973,26568920000,600
0.198973,26568920000,600
0.198973,26568920000,600
0.198973,26568920000,600
0.198973,26568920000,600
0.198973,26568920000,600
0.198973,26568920000,600
0.198973,26568920000,600
0.198973,26568920000,600
0.198973,26568920000,600
0.198973,26568920000,600
0.198973,26568920000,600
0.198973,26568920000,600
0.198973,26568920000,600
0.198973,26568920000,600
0.198973,26568920000,600
0.198973,26568920000,600
0.198973,26568920000,600
0.198973,26568920000,600
0.196336,26570930000,800
0.196336,26570930000,800
0.196336,26570930000,800
0.196336,26570930000,800
0.196336,26570930000,800
0.196336,26570930000,800
0.196336,26570930000,800
0.196336,26570930000,800
0.196336,26570930000,800
0.196336,26570930000,800
0.196336,26570930000,800
0.196336,26570930000,800
0.196336,26570930000,800
0.196336,26570930000,800
0.196336,26570930000,800
0.196336,26570930000,800
0.196336,26570930000,800
0.196336,26570930000,800
0.196336,26570930000,800
0.196336,26570930000,800
0.196336,26570930000,800
0.190331,26572930000,1000
0.19032,26572940000,1000
0.19032,26572940000,1000
0.19032,26572940000,1000
0.19032,26572940000,1000
0.19032,26572940000,1000
0.19032,26572940000,1000
0.19032,26572940000,1000
0.19032,26572940000,1000
0.19032,26572940000,1000
0.19032,26572940000,1000
0.19032,26572940000,1000
0.19032,26572940000,1000
0.19032,26572940000,1000
0.19032,26572940000,1000
0.19032,26572940000,1000
0.19032,26572940000,1000
0.19032,26572940000,1000
0.19032,26572940000,1000
0.19032,26572940000,1000
0.19032,26572940000,1000
0.181991,26574950000,1200
0.181991,26574950000,1200
0.181991,26574950000,1200
0.181991,26574950000,1200
0.181991,26574950000,1200
0.181991,26574950000,1200
0.181991,26574950000,1200
0.181991,26574950000,1200
0.181991,26574950000,1200
0.181991,26574950000,1200
0.181991,26574950000,1200
0.181991,26574950000,1200
0.181991,26574950000,1200
0.181991,26574950000,1200
0.181991,26574950000,1200
0.181991,26574950000,1200
0.181991,26574950000,1200
0.181991,26574950000,1200
0.181991,26574950000,1200
0.181991,26574950000,1200
0.181991,26574950000,1200
0.17086,26576950000,1400
0.17086,26576950000,1400
0.17086,26576950000,1400
0.17086,26576950000,1400
0.17086,26576950000,1400
0.17086,26576950000,1400
0.17086,26576950000,1400
0.17086,26576950000,1400
0.17086,26576950000,1400
0.17086,26576950000,1400
0.17086,26576950000,1400
0.17086,26576950000,1400
0.17086,26576950000,1400
0.17086,26576950000,1400
0.17086,26576950000,1400
0.17086,26576950000,1400
0.17086,26576950000,1400
0.17086,26576950000,1400
0.17086,26576950000,1400
0.17086,26576950000,1400
0.17086,26576950000,1400
0.160503,26578950000,1600
0.160503,26578950000,1600
0.160503,26578950000,1600
0.160503,26578950000,1600
0.160503,26578950000,1600
0.160503,26578950000,1600
0.160503,26578950000,1600
0.160503,26578950000,1600
0.160503,26578950000,1600
0.160503,26578950000,1600
0.160503,26578950000,1600
0.160503,26578950000,1600
0.160503,26578950000,1600
0.160503,26578950000,1600
0.160503,26578950000,1600
0.160503,26578950000,1600
0.160503,26578950000,1600
0.160503,26578950000,1600
0.160503,26578950000,1600
0.160503,26578950000,1600
0.160503,26578950000,1600
0.154968,26580950000,1800
0.154968,26580950000,1800
0.154968,26580950000,1800
0.154968,26580950000,1800
0.154968,26580950000,1800
0.154968,26580950000,1800
0.154968,26580950000,1800
0.154968,26580950000,1800
0.154968,26580950000,1800
0.154968,26580950000,1800
0.154968,26580950000,1800
0.154968,26580950000,1800
0.154968,26580950000,1800
0.154968,26580950000,1800
0.154968,26580950000,1800
0.154968,26580950000,1800
0.154968,26580950000,1800
0.154968,26580950000,1800
0.154968,26580950000,1800
0.154968,26580950000,1800
0.154968,26580950000,1800
