0,140578668005128,0
0.200322,3407350000,20
0.200303,3407360000,40
0.200308,3407370000,60
0.200321,3407380000,80
0.200309,3407390000,100
0.200322,3407400000,120
0.200342,3407410000,140
0.200289,3407420000,160
0.200318,3407430000,180
0.200346,3407440000,200
0.200306,3407450000,220
0.200329,3407460000,240
0.20033,3407470000,260
0.200335,3407480000,280
0.200349,3407490000,300
0.200335,3407500000,320
0.200314,3407510000,340
0.200316,3407520000,360
0.200343,3407530000,380
0.200317,3407540000,400
0.200323,3407550000,420
0.200323,3407560000,440
0.200305,3407570000,460
0.200305,3407580000,480
0.2003,3407590000,500
0.200304,3407600000,520
0.200287,3407610000,540
0.200281,3407620000,560
0.200279,3407630000,580
0.200293,3407640000,600
0.200306,3407650000,620
0.200314,3407660000,640
0.20029,3407670000,660
0.200316,3407680000,680
0.200311,3407690000,700
0.200305,3407700000,720
0.20027,3407710000,740
0.200312,3407720000,760
0.200272,3407730000,780
0.197648,3407740000,800
0.195686,3407750000,820
0.195587,3407760000,840
0.195635,3407770000,860
0.195611,3407780000,880
0.195616,3407790000,900
0.195557,3407800000,920
0.195596,3407810000,940
0.195612,3407820000,960
0.195603,3407830000,980
0.195553,3407840000,1000
0.195565,3407850000,1020
0.195507,3407860000,1040
0.193653,3407870000,1060
0.189893,3407880000,1080
0.187217,3407890000,1100
0.185121,3407900000,1120
0.183345,3407910000,1140
0.182009,3407920000,1160
0.180693,3407930000,1180
0.179366,3407940000,1200
0.178209,3407950000,1220
0.177215,3407960000,1240
0.176197,3407970000,1260
0.17491,3407980000,1280
0.173529,3407990000,1300
0.172098,3408000000,1320
0.170735,3408010000,1340
0.169667,3408020000,1360
0.168689,3408030000,1380
0.167709,3408040000,1400
0.166695,3408050000,1420
0.165681,3408060000,1440
0.164864,3408070000,1460
0.164185,3408080000,1480
0.163415,3408090000,1500
0.162618,3408100000,1520
0.161745,3408110000,1540
0.160985,3408120000,1560
0.160328,3408130000,1580
0.159803,3408140000,1600
0.159277,3408150000,1620
0.15875,3408160000,1640
0.158101,3408170000,1660
0.157424,3408180000,1680
0.156844,3408190000,1700
0.156309,3408200000,1720
0.155801,3408210000,1740
0.155306,3408220000,1760
0.154872,3408230000,1780
0.154332,3408240000,1800
0.153869,3408250000,1820
0.153475,3408260000,1840
0.152977,3408270000,1860
0.152518,3408280000,1880
0.151602,3408290000,1900
0.151259,3408300000,1920
0.150926,3408310000,1940
0.151128,3408320000,1960
0.150673,3408330000,1980
