0,140299476477704,0
0.125988,11635550000,30
0.125975,11635560000,60
0.125975,11635560000,90
0.125977,11635580000,120
0.125961,11635590000,150
0.125955,11635600000,180
0.12595,11635610000,210
0.125947,11635620000,240
0.126262,11635630000,270
0.130949,11635640000,300
0.138113,11635650000,330
0.145372,11635660000,360
0.151813,11635670000,390
0.157285,11635680000,420
0.161635,11635690000,450
0.166783,11635700000,480
0.171277,11635710000,510
0.175562,11635720000,540
0.179383,11635730000,570
0.183624,11635740000,600
0.188027,11635750000,630
0.193478,11635760000,660
0.199871,11635770000,690
