0,139833947535112,0
0.125761,4496170000,20
0.125759,4496180000,40
0.125749,4496190000,60
0.125756,4496200000,80
0.125757,4496210000,100
0.12575,4496220000,120
0.12575,4496230000,140
0.125751,4496240000,160
0.125747,4496250000,180
0.125948,4496260000,200
0.127813,4496270000,220
0.131405,4496280000,240
0.135552,4496290000,260
0.140879,4496300000,280
0.148392,4496310000,300
0.155331,4496320000,320
0.159626,4496330000,340
0.164593,4496340000,360
0.169048,4496350000,380
0.171969,4496360000,400
0.174216,4496370000,420
0.176931,4496380000,440
0.1796,4496390000,460
0.182187,4496400000,480
