0,140225392985864,0
0.154341,4700180000,20
0.154321,4700190000,40
0.154332,4700200000,60
0.154344,4700210000,80
0.154324,4700220000,100
0.154327,4700230000,120
0.15435,4700240000,140
0.154332,4700250000,160
0.154331,4700260000,180
0.154334,4700270000,200
0.154331,4700280000,220
0.154331,4700280000,240
0.154325,4700300000,260
0.154334,4700310000,280
0.154326,4700320000,300
0.154341,4700330000,320
0.15434,4700340000,340
0.154336,4700350000,360
0.154343,4700360000,380
0.154369,4700370000,400
0.155949,4700380000,420
0.160019,4700390000,440
0.16651,4700400000,460
0.172633,4700410000,480
