timestamp, x, y, z, x_ref, y_ref, z_ref, err, q_0, q_1, q_2, q_3, p_0, p_1, p_2, p_3, p_4, p_5
0.03, -0.010480395543646305, -0.006301618749270266, 0.26043803791271913, 0.02, 0.02, -0.25, 0.5120232613949444, -0.009659298171056133, -0.0004647723374388269, 0.04316703246288845, 0.018913786224780557, 88.56920565981194, 0, 63.18910026364286, 88.32781645492693, 0, 63.02045978928834
0.08, -0.014243469461704768, -0.005436913402968735, 0.26041075397841773, 0.09, 0, -0.215, 0.4867357044136914, -0.003626211240449553, -0.0027567852295289396, 0.05746619676720699, 0.018991634689391638, 101.22295727174458, 0, 72.19607058614902, 100.9462125770216, 0, 71.97727231525566
0.15, -0.017793505822124092, -0.0026701814784720335, 0.2603610250563297, 0.09, 0, -0.215, 0.48743684094368245, 0.012400535686356922, -0.009629373079421095, 0.07275274115850972, 0.019393114294973857, 113.86799994858218, 0, 81.1893981062389, 113.54626093233624, 0, 80.90518996289194
0.22, -0.016856576199699547, -0.0009112992241428746, 0.2605798228871716, 0.08984529807123666, 0.005274695677537917, -0.215, 0.48744202162231337, 0.02120010503389645, -0.018984215067534976, 0.09424103791207303, 0.010571293938859616, 126.52479677432135, 0, 90.20210413572087, 126.1732966478262, 0, 89.87738153620938
0.3, -0.01696146895421477, -0.001255595929224127, 0.2611882796005365, 0.08938172412243028, 0.010531257897410173, -0.215, 0.4880605313542427, 0.018305892456566157, -0.02733671486310531, 0.08395572595761959, 0.011869799318347108, 139.18919741005163, 0, 99.2267785146868, 138.81648017608202, 0, 98.87514743694351
0.38, -0.022733543818236956, 0.000218235866072641, 0.26112093101784145, 0.08938172412243028, 0.010531257897410173, -0.215, 0.48925180907393956, 0.015479055039250978, -0.027507492584841968, 0.10604795119899009, 0.0159012854698685, 151.85347720804032, 0, 108.251174994184, 151.45943022545697, 0, 107.8724014516431
0.45, -0.02796664240884099, 0.0043316252732138565, 0.2605440258442874, 0.08938172412243028, 0.010531257897410173, -0.215, 0.48984813471975663, 0.037629763622254474, -0.03410779648748572, 0.1209779274812998, 0.01684577565429666, 164.51640931248338, 0, 117.27439792640422, 164.09971123777896, 0, 116.867060759613
0.54, -0.02494767262372575, 0.00784327097506675, 0.2608337232774357, 0.08861087183766986, 0.01575161554152613, -0.215, 0.4892604798489653, 0.05446869882553596, -0.04172893386254505, 0.13634968083089904, 0.0008626676929227517, 177.17955770504662, 0, 126.29797556137795, 176.74145395661122, 0, 125.86418692025453
0.61, -0.021207676616577444, 0.005703083012118422, 0.26151222282467745, 0.08861087183766986, 0.01575161554152613, -0.215, 0.48910631266822496, 0.04548481902445596, -0.055553702752852506, 0.12975146638154197, -0.003422067060706615, 189.84512439343905, 0, 135.3244982110061, 189.3872172898448, 0, 134.86618670016412
0.67, -0.021711553853100182, 0.0029782927988707235, 0.2617750144749699, 0.08861087183766986, 0.01575161554152613, -0.215, 0.4895391810792996, 0.024561406054676937, -0.060928580046937665, 0.14987125504211918, 0.013979166314728862, 202.49953236299692, 0, 144.33337868770286, 202.01385400834104, 0, 143.83783614172737
0.74, -0.027677021676127244, 0.004277360049764742, 0.2615801486922854, 0.08861087183766986, 0.01575161554152613, -0.215, 0.49069661792652214, 0.02727563668301449, -0.050487442355983674, 0.14704541219814637, 0.01816132726998542, 215.16522633044013, 0, 153.36084369968486, 214.66013468893686, 0, 152.84183192922828
0.8, -0.03437719460303267, 0.009833405658137421, 0.26107451178738067, 0.08861087183766986, 0.01575161554152613, -0.215, 0.4917397995572856, 0.04411835845296035, -0.04687401971361743, 0.17417495534938324, 0.013675411864385818, 227.8345083338894, 0, 162.3944846747427, 227.3133433030348, 0, 161.85769756057476
0.87, -0.04036468029608882, 0.015965044351816927, 0.2598796045861936, 0.08861087183766986, 0.01575161554152613, -0.215, 0.492082693713165, 0.07107519235493728, -0.07112924344804263, 0.18332641848445624, 0.02958184981042504, 240.48477263766904, 0, 171.39854423531662, 239.93156180075107, 0, 170.81898332757368
0.94, -0.04195912793039772, 0.015745810542883085, 0.25984028540260284, 0.08861087183766986, 0.01575161554152613, -0.215, 0.4924650459823077, 0.09913234427787244, -0.09701445828988815, 0.19600539819218907, 0.026893832424980876, 253.1311339187011, 0, 180.39645077519106, 252.540112825443, 0, 179.76503697610875
1.02, -0.03693972146316458, 0.011164194559801515, 0.2612512094374827, 0.08861087183766986, 0.01575161554152613, -0.215, 0.4925436126883792, 0.09468055568812442, -0.09726409858566111, 0.23738004387161196, 0.027489875053057153, 265.79386483305046, 0, 189.4193864424739, 265.1792741661254, 0, 188.75823134384444
1.1, -0.035387102428867515, 0.011402000901432778, 0.2618285307950025, 0.08861087183766986, 0.01575161554152613, -0.215, 0.49270667191529166, 0.07302612799840089, -0.08312080073496389, 0.22599205080779816, 0.03549326166145936, 278.4570972512338, 0, 198.44240487609318, 277.8200278288458, 0, 197.7526922851505
1.18, -0.04236442934313844, 0.01693450627383142, 0.26055182269056176, 0.08861087183766986, 0.01575161554152613, -0.215, 0.4932600377227041, 0.06306652850405738, -0.08241394753211523, 0.24900114101150012, 0.03834113339186222, 291.11707746844735, 0, 207.46136948166017, 290.4547654334907, 0, 206.73938816646012
1.26, -0.05200897923317128, 0.02140818100970569, 0.25830504203644306, 0.08861087183766986, 0.01575161554152613, -0.215, 0.4937849755361138, 0.09450465046077385, -0.10794545336630748, 0.25920182282707954, 0.03503275547555469, 303.749392229774, 0, 216.43718442680625, 303.03703729230006, 0, 215.64394152320267
1.35, -0.050759085230271804, 0.022945639514233562, 0.25896902723342924, 0.08861087183766986, 0.01575161554152613, -0.215, 0.4940874190774776, 0.13523063065328353, -0.1278141468908613, 0.27687454634806064, 0.032170401694769285, 316.37894736146694, 0, 225.40932595029494, 315.6072525805621, 0, 224.53054698314543
1.41, -0.048088492746180544, 0.023672195375073576, 0.2597024854079377, 0.08861087183766986, 0.01575161554152613, -0.215, 0.49405657724090807, 0.12589101790368887, -0.1392021117821051, 0.29105057419769764, 0.040251524791068, 329.02413150841403, 0, 234.40455714601347, 328.20826476396974, 0, 233.463301388117
1.48, -0.0511762337356529, 0.025173040473759317, 0.25903092200361, 0.08861087183766986, 0.01575161554152613, -0.215, 0.49430204647352366, 0.10445484161261172, -0.14654252457148992, 0.3221980149207624, 0.03662039081150111, 341.66781680583415, 0, 243.39724930736836, 340.8052158137214, 0, 242.38920817038058
1.54, -0.05833878843176718, 0.02671932064127525, 0.2571713006256223, 0.08861087183766986, 0.01575161554152613, -0.215, 0.4946314085689968, 0.11948171115969806, -0.154143830162006, 0.32395173799743876, 0.032103088889726177, 354.306703901841, 0, 252.3843965394238, 353.38857218110104, 0, 251.29686802609427
1.6, -0.06353513114422144, 0.028115037638386166, 0.2557610587836078, 0.08861087183766986, 0.01575161554152613, -0.215, 0.4948911343885382, 0.1519823595005832, -0.1571429707610413, 0.33231476148130057, 0.027711845718053275, 366.9267295693004, 0, 261.34430058147893, 365.9238965650078, 0, 260.1322732069225
1.66, -0.06396746283063291, 0.030155446730527294, 0.2555291365105645, 0.08861087183766986, 0.01575161554152613, -0.215, 0.4948588555016989, 0.1715766018852663, -0.16749828023185095, 0.3444314597632372, 0.03688234290492148, 379.53108175606394, 0, 270.2757938652815, 378.41339274232996, 0, 268.888853069894
1.72, -0.06065324897032289, 0.032846619469649965, 0.25648371618058585, 0.08861087183766986, 0.01575161554152613, -0.215, 0.4948423097748826, 0.16057834496869647, -0.18004330636392585, 0.38998615102675366, 0.0313711411330638, 391.68426814680276, 0, 278.4775749169156, 387.54465208338434, 0, 272.2104800457245
1.81, -0.061382038108807206, 0.036506848825056885, 0.2557810495544475, 0.08861087183766986, 0.01575161554152613, -0.215, 0.4945335674779347, 0.14948914549206085, -0.1929685787329964, 0.37720571909142914, 0.03302065535237203, 404.289713386572, 0, 287.40694114967687, 390.7176605236556, 0, 265.83831650839494
1.87, -0.06627303059603976, 0.03645979464063051, 0.2542285699701554, 0.08861087183766986, 0.01575161554152613, -0.215, 0.4945637499766157, 0.15384904556107643, -0.2105626502111414, 0.3728670132356358, 0.030639456355165472, 416.8807503046338, 0, 296.313632718525, 394.01408280202315, 0, 259.5865731464121
1.93, -0.07028551375385657, 0.03487725031611409, 0.25359453819101097, 0.08861087183766986, 0.01575161554152613, -0.215, 0.49517137688080154, 0.18014166628188397, -0.21179337510542112, 0.37111002502587964, 0.03944086871011891, 429.4835939561252, 0, 305.2446119127073, 406.43704218787116, 0, 268.24245276624436
2, -0.07273362314592383, 0.03571200694697131, 0.25279069754964656, 0.08861087183766986, 0.01575161554152613, -0.215, 0.49523590338398765, 0.19034939469296072, -0.20742474365906505, 0.3916632549912252, 0.03910743705861922, 442.0710247963283, 0, 314.14984275055673, 418.79771532969613, 0, 276.79486979387553
2.06, -0.07113866431301415, 0.03969169999432619, 0.2528026522787397, 0.08861087183766986, 0.01575161554152613, -0.215, 0.49490641885409953, 0.19529486791636216, -0.21283401087740533, 0.41936241335087937, 0.045503946519996265, 454.66834364390826, 0, 323.06786843671233, 422.2256409631807, 0, 270.6815863312238
2.12, -0.07162503205318844, 0.04355272729614578, 0.25228823203575396, 0.08861087183766986, 0.01575161554152613, -0.215, 0.49477948472992883, 0.19845202669555007, -0.23128893246244417, 0.40092502533721125, 0.046107193872575475, 467.322295874313, 0, 332.0735227669018, 425.7602577107551, 0, 264.64338633503286
2.18, -0.07790602870215416, 0.04573497979093853, 0.24984353314957272, 0.08861087183766986, 0.01575161554152613, -0.215, 0.4946780676440795, 0.20008893379689352, -0.24989616011891644, 0.4122879034150855, 0.04192686888562151, 479.97908133859085, 0, 341.0838067271783, 429.4053537338158, 0, 258.68426354979687
2.24, -0.08692196626772968, 0.048351811364791004, 0.24579468959783898, 0.08861087183766986, 0.01575161554152613, -0.215, 0.49417233429505175, 0.224570599280239, -0.2665811565306653, 0.43662760295315467, 0.051451778101385445, 492.63603138717554, 0, 350.09497907379784, 433.00707500434714, 0, 252.53980058285126
2.3, -0.09278562736475637, 0.05164039357755179, 0.24271666417646454, 0.08861087183766986, 0.01575161554152613, -0.215, 0.4936570053961002, 0.264286719869151, -0.2750895437049568, 0.4650429825806618, 0.04150071758001476, 505.2935537787873, 0, 359.10802070052983, 436.7801220580604, 0, 246.56330248323536
2.36, -0.09396566742715609, 0.054636016929812244, 0.24145512035042635, 0.08861087183766986, 0.01575161554152613, -0.215, 0.4931505513079835, 0.3120642273280358, -0.29574026783436264, 0.4581062311311733, 0.03058756909055635, 508.482224949638, 0, 352.7866937611569, 440.3438489644063, 0, 240.08899812312006
2.41, -0.09088824780650384, 0.05630720712070917, 0.2427334469204084, 0.08861087183766986, 0.01575161554152613, -0.215, 0.4933402460685822, 0.3163792492938517, -0.312019160454691, 0.4654690023692918, 0.03008350139706835, 511.7469867395879, 0, 346.5313839328623, 444.06020584305725, 0, 233.71726346159582
2.47, -0.08727079718347547, 0.05746504007269515, 0.24425406719804446, 0.08861087183766986, 0.01575161554152613, -0.215, 0.493547028682908, 0.30532745700653563, -0.31890296671610124, 0.45698146269418, 0.030559377989719624, 515.0937497723689, 0, 340.34633148416935, 447.92552278236644, 0, 227.4407591557298
2.52, -0.08767998340235278, 0.05686462481645954, 0.2442521738224425, 0.08861087183766986, 0.01575161554152613, -0.215, 0.493640865745066, 0.2905933358850128, -0.32150619195778285, 0.4467533359781195, 0.030727845369268755, 517.9553521940368, 0, 333.2911567262853, 452.21049717801856, 0, 221.74339267517706
2.57, -0.09147539736595311, 0.05572376353479536, 0.24316885538361643, 0.08861087183766986, 0.01575161554152613, -0.215, 0.4939104544493959, 0.2931003871790431, -0.3181203282832183, 0.4477631248477703, 0.03024901971659897, 530.5941423318907, 0, 342.28697089308343, 456.7177950881419, 0, 216.29546877270158
2.62, -0.09869578848430509, 0.0542953166102523, 0.24019366356360752, 0.08861087183766986, 0.01575161554152613, -0.215, 0.4937313776148987, 0.31205585017806586, -0.31524841467061726, 0.4457764592833248, 0.034281265678253195, 543.232403024229, 0, 351.2821369080275, 461.34011364259027, 0, 210.90368010395633
2.68, -0.10659797485566509, 0.053747978583765475, 0.23629969352963467, 0.08753539126884968, 0.02091782195663292, -0.215, 0.49237891547764223, 0.3374064095970861, -0.3189374400475482, 0.47167189529508374, 0.04947701760894764, 555.8729472807543, 0, 360.2790109611747, 466.05332262059716, 0, 205.51327267495134
2.75, -0.10995210910992875, 0.05482926020963371, 0.23376649222676216, 0.08615897972526632, 0.026012116651690387, -0.215, 0.4905928571356063, 0.3610427705338264, -0.3217402468672165, 0.5025712206565062, 0.05729106816276214, 568.4838524818789, 0, 369.2385660589307, 470.878159104308, 0, 200.21003275837927
2.82, -0.10847919879415933, 0.057271649624746235, 0.23410168375035828, 0.08448636906293228, 0.03101698635525379, -0.215, 0.4895072421008816, 0.3704590270267486, -0.3299617290785287, 0.533539747727671, 0.05654710688455353, 581.0700277516648, 0, 378.15487349605803, 475.8282920714776, 0, 194.96501453819576
2.88, -0.10784884199564677, 0.05865555425335181, 0.23457494451896088, 0.08448636906293228, 0.03101698635525379, -0.215, 0.48976969545658156, 0.3675597285950338, -0.3386471223245499, 0.5317956312764, 0.05228040930995747, 593.6692249823847, 0, 387.0920830896255, 480.8773207525999, 0, 189.7493421250265
2.95, -0.10991133620566464, 0.059937437229090534, 0.23297643759679593, 0.08252330941730388, 0.03591522522295977, -0.215, 0.4881506408349998, 0.36845115357782243, -0.3457708135313492, 0.5246551631801242, 0.053321250547406204, 606.2842360955003, 0, 396.0582251562524, 485.7229581784594, 0, 183.96382350617938
3.02, -0.11171613136035266, 0.061513155234391034, 0.23149862158099088, 0.08027654943534679, 0.04068999398813328, -0.215, 0.4864728282207875, 0.3773810536441334, -0.3543315122116035, 0.5308893186728403, 0.055919125150289996, 618.8587374578624, 0, 404.97794381273513, 497.58798501424127, 0, 192.3857299137585
3.08, -0.11110233056643493, 0.06454310718632059, 0.23122788615343098, 0.0777538130748983, 0.04532487785216606, -0.215, 0.4849281490187752, 0.3850279576579953, -0.36862758473446683, 0.5348300146093538, 0.061631828040572385, 625.0840414493758, 0, 409.76576187871956, 509.5272382725246, 0, 200.93718569431178
3.15, -0.11141952883961107, 0.07042137265021826, 0.22945216133333668, 0.07496377305108558, 0.04980394291565011, -0.215, 0.48239147727381415, 0.38416933753578564, -0.39377552408427596, 0.527434843585959, 0.06681040295527466, 625.8387044378967, 0, 406.4310467850363, 520.0980453128507, 0, 206.7466656735886
3.22, -0.11731829012138781, 0.07574904942351199, 0.2237846628734064, 0.07191602102108663, 0.054111790956265934, -0.215, 0.4783406483255151, 0.39367319500981846, -0.421072715822859, 0.5207776523283129, 0.06185860538809613, 625.6983314454073, 0, 407.06274499780034, 531.3578887928443, 0, 214.92668252849808
3.28, -0.1255072129772051, 0.07730093515096938, 0.21725743883910387, 0.07191602102108663, 0.054111790956265934, -0.215, 0.4757732266138655, 0.42937504700281887, -0.4489472659980561, 0.5367314230022915, 0.05676425823547569, 625.5506394618292, 0, 407.7216103465694, 528.9948025255901, 0, 221.05698044327357
3.35, -0.12986860702398284, 0.07514326370845478, 0.2151443987183987, 0.06862103460973333, 0.05823361236510904, -0.215, 0.47403404718780207, 0.4624223062032229, -0.4607256750989967, 0.5756071336134778, 0.059143478222646734, 625.4081580378825, 0, 408.3517496374528, 527.623964221917, 0, 227.45951470005116
3.41, -0.1261619249896604, 0.07154760060020295, 0.21917132323880084, 0.06509014138931642, 0.06215523705946906, -0.215, 0.474521134734841, 0.4649435382613177, -0.4531041638322117, 0.5954286198587846, 0.06943969398785058, 623.7047429845531, 0, 415.50706354203095, 526.3760154501091, 0, 233.9219099851452
3.48, -0.11645387336482362, 0.06885438782480895, 0.2268517898612177, 0.06133547993742385, 0.06586318319703259, -0.215, 0.476288783886749, 0.43731885082867866, -0.43171894620998286, 0.5786872707620568, 0.07667587529316737, 623.5862486156336, 0, 415.98114138805, 521.968871749224, 0, 239.88217953645665
