experiment nr, timestamp, x, y, z, x_ref, y_ref, z_ref, err, model_time, total_time, q_0, q_1, q_2, q_3, p_0, p_1, p_2, p_3, p_4, p_5
0, 0.42, 0.06800918290085285, 0.016365988772649324, -0.26095465609875135, 0.09746801831605252, 0.00030210209561480514, -0.2517933560280443, 0.03478219168163453, 0.0001815, 0.0013704, -3.001015341123738, 0.2505922755071026, 2.260667558498197, 0.45477936587398293, 464.6171165284677, 58.12625090398916, 0, 595.5144609549448, 0, 290.3316185055006
0, 0.43, 0.0701448713065077, 0.015670468412508503, -0.26033977235952227, 0.09746795734634515, 0.0003248943944679474, -0.25179335125130586, 0.032481979410782354, 0.0001624, 0.0011681, -2.9982964272475465, 0.2618359228410558, 2.266404243305466, 0.4518645128268863, 465.2540326939071, 62.09190198956577, 0, 588.2093705415643, 0, 285.02989735418055
0, 0.45, 0.07098699311902217, 0.014874873059934873, -0.2601402307546677, 0.0974678894821478, 0.00034851549490039, -0.2517933459344104, 0.03133565736512443, 0.0001524, 0.0012477, -2.9899948930924447, 0.2660722672578088, 2.274147979906546, 0.44982791502213376, 464.90671992903884, 64.9121435086653, 0, 586.530258792178, 0, 281.337172590294
0, 0.46, 0.07218675788215706, 0.012493325522757222, -0.2600873973129031, 0.09746781422230931, 0.00037296539519365206, -0.25179334003809434, 0.029237413110150375, 0.0001568, 0.0012344, -2.972268735864874, 0.2739406940532073, 2.294901813730368, 0.43338739024395884, 464.3237788681323, 63.3612868390108, 0, 558.4672899474385, 0, 248.29080049771318
0, 0.47, 0.0726184088537308, 0.011920569295253706, -0.25995533868986775, 0.09746773104809428, 0.0003982440934420544, -0.25179333352171657, 0.028580957295733043, 0.0001466, 0.0011352, -2.962274269934685, 0.27604385112707946, 2.2977639178277234, 0.4351114144678219, 463.72642311662685, 64.80022561524754, 0, 576.7461266722933, 0, 271.07320857799573
0, 0.49, 0.07327817617304187, 0.009156071564557156, -0.25999345478243263, 0.09746763942318298, 0.0004243515875395913, -0.2517933263432583, 0.026992872624193424, 0.0001173, 0.000941, -2.9321744045410387, 0.2804893959285177, 2.3226371183233274, 0.4247788529726009, 465.90719863965114, 73.57857396548411, 0, 563.8814539472223, 0, 238.60443276040587
0, 0.51, 0.07305679037552872, 0.008095024076324493, -0.26019295108258533, 0.09746753879367141, 0.00045128787516635733, -0.2517933184593227, 0.026923320182557907, 0.0002131, 0.0013042, -2.918927104030346, 0.28114263563809294, 2.324047240556426, 0.41880525498976096, 466.89141226135143, 72.86111760756108, 0, 559.1021484272638, 0, 248.83679354934156
0, 0.52, 0.0723297846432768, 0.00704876674986724, -0.260555342841453, 0.09746742858807128, 0.00047905295377452983, -0.25179330982513554, 0.027419618980519596, 0.0001552, 0.0011046, -2.901265573984696, 0.27992020727456046, 2.318768959741225, 0.4137886977892192, 467.44748240326794, 75.43343243536043, 0, 551.0891587750414, 0, 245.13611782759796
0, 0.53, 0.06984144223163087, 0.006197393091450137, -0.2616087914594624, 0.09746730821731005, 0.0005076468205739043, -0.2517933003945448, 0.02986478777642884, 0.0001246, 0.0009867, -2.871724220455021, 0.2779277675493342, 2.2508986711472114, 0.40272203152445996, 475.79162995365607, 81.80892953441355, 0, 521.1884879402958, 0, 243.37255106968223
0, 0.55, 0.07021671990435115, 0.004625551636006985, -0.26160067876583065, 0.09746717707473074, 0.0005370694725169875, -0.25179329012002044, 0.029248726031159637, 0.000122, 0.0009189, -2.863716399713531, 0.2779580469729755, 2.292126112572504, 0.3939334715232134, 463.7958199574457, 69.21067880331418, 0, 543.6406806631562, 0, 242.62415584125168
0, 0.56, 0.06920557223783863, 0.0035020465296439957, -0.26204626723375846, 0.0974670345360922, 0.0005673209062836423, -0.2517932789526549, 0.030206731607581493, 0.0001536, 0.0012073, -2.843992769170167, 0.2764797716275443, 2.2815010377022626, 0.3872197853931331, 474.62115391072484, 73.2874951096224, 0, 517.316933268246, 0, 238.65783052210054
0, 0.58, 0.06779088120732667, 0.0031414997562093216, -0.26254294867646316, 0.09746687995956888, 0.0005984011182652895, -0.25179326684216297, 0.03166524770413264, 0.0001359, 0.0013326, -2.8359601762275037, 0.2691196037595672, 2.2922570705155376, 0.3835415959227621, 467.914430815485, 74.90577924782487, 0, 527.1602908686277, 0, 226.48670040287578
0, 0.59, 0.06563557456468928, 0.0030087953094464115, -0.26333646574399844, 0.0974667126857509, 0.0006303101045486636, -0.25179325373688116, 0.03394295640325509, 0.0001955, 0.0012894, -2.828473791110501, 0.2620964515314738, 2.2716623377760095, 0.37367361164606966, 473.41527112525046, 76.67775608300339, 0, 525.9982315990362, 0, 240.45091373225478
0, 0.61, 0.06484584312832364, 0.002741255023393645, -0.2636490568839092, 0.09746653203764405, 0.000663047860899124, -0.25179323958376854, 0.03477051471841074, 0.000262, 0.001684, -2.8258491531551204, 0.2596283992063312, 2.268664188342614, 0.36721399219513534, 474.52663546801773, 73.47965395769683, 0, 509.37516757934134, 0, 232.14349845422765
0, 0.62, 0.0645249588357138, 0.002834515404467046, -0.26379664397587593, 0.09746633732066981, 0.0006966143827435194, -0.2517932243284064, 0.035125305984447554, 0.0001684, 0.0011893, -2.831383337959606, 0.25881215990350165, 2.265574181385616, 0.3618674262877017, 476.6466303837824, 69.25738213536717, 0, 510.5619056680214, 0, 233.7108545036603
0, 0.63, 0.06370078511664375, 0.003554680462890976, -0.26409158034412256, 0.09746612782266517, 0.0007310096651526091, -0.2517932079149979, 0.036046101720359845, 0.0001622, 0.001178, -2.8495112215703955, 0.2540603126176778, 2.2695960742950243, 0.3544829110915174, 470.46627617903425, 55.051441045824575, 0, 510.80478560939537, 0, 218.4689795633874
0, 0.65, 0.06359679277158914, 0.004008836384130887, -0.2641480573006549, 0.0974659028138829, 0.000766233702823037, -0.25179319028636854, 0.03619770470826195, 0.0001384, 0.0010375, -2.8632541367974835, 0.2531322991781082, 2.272325159862066, 0.3501076813619588, 471.5798904628315, 50.85205224435752, 0, 512.1342374849647, 0, 227.3826545026222
0, 0.66, 0.06375729393928663, 0.005456948268949196, -0.26409117040332053, 0.09746566154699127, 0.0008022864900588615, -0.2517931713839659, 0.03618232583640888, 0.0001102, 0.0008784, -2.897848676822784, 0.252232516640307, 2.27636219322993, 0.345694001395348, 471.8837500966529, 41.47982985519599, 0, 512.8492520442284, 0, 216.5375657884415
0, 0.68, 0.06412256522157855, 0.005628628642857281, -0.26398822957441886, 0.09746540325707419, 0.0008391680207526388, -0.2517931511478596, 0.03582462448012423, 0.0001141, 0.0009727, -2.905320923246859, 0.2537768984566258, 2.279268404772233, 0.34410501208445726, 470.7206338198016, 49.12064291296633, 0, 518.0706284795274, 0, 228.59329736147475
0, 0.68, 0.06460494337958474, 0.006474155795123491, -0.26384765769688284, 0.09746512716163112, 0.0008768782883660633, -0.2517931295167414, 0.03544619645777727, 0.0001109, 0.000882, -2.924976553557481, 0.2569061532884278, 2.2674849337869127, 0.3408206219212975, 474.9230474517409, 41.10391461347393, 0, 507.695766318397, 0, 224.211258286595
0, 0.7, 0.06502471393596684, 0.006964212837531818, -0.26369766312643966, 0.09746483246057713, 0.0009154172859101581, -0.25179310642792485, 0.03508087353108864, 0.000108, 0.0009298, -2.9385652554435677, 0.2576105728861779, 2.277342617523705, 0.3404124665943619, 470.4358676153249, 41.68563241273381, 0, 517.2024552856222, 0, 215.7216048410396
0, 0.7, 0.06556511345135395, 0.007537641190856518, -0.2635250302328447, 0.09746451833624281, 0.0009547850059250258, -0.25179308181734594, 0.03462000348332573, 0.0001572, 0.0011791, -2.9546794716928693, 0.2597962262860083, 2.2807574836622497, 0.338227166530959, 471.30064053877715, 38.47122034308694, 0, 518.4223719332215, 0, 227.4006170527261
0, 0.73, 0.06805943119492469, 0.008880794049661762, -0.2627185654821199, 0.09746418395337425, 0.0009949814404591481, -0.2517930556195623, 0.03234489590414305, 0.0001993, 0.001132, -2.994504044278062, 0.2715065633058948, 2.288353370996986, 0.33328302294713685, 471.2968877130351, 37.33383030934999, 0, 498.1836906678639, 0, 221.0188770312447
0, 0.75, 0.0686713729013411, 0.009078369587438025, -0.2625001995260563, 0.09746382845913308, 0.001036006581048243, -0.2517930277677536, 0.0317541906972256, 0.0001145, 0.0008635, -2.998654870837473, 0.2742607654859097, 2.288998459887002, 0.3344899978274157, 470.58749461280996, 41.974297535771484, 0, 501.2519731976315, 0, 220.70276665962757
0, 0.76, 0.07045380826682347, 0.008761227558217599, -0.2619044769223209, 0.09746345098309643, 0.0010778604186936762, -0.25179299819372136, 0.029846221408083694, 0.0001258, 0.000947, -2.999889670102206, 0.28168470258019856, 2.307151481822044, 0.3362356207392344, 470.1831615643426, 44.46197479606634, 0, 486.3151514112906, 0, 208.24444266395238
0, 0.78, 0.07099557569056396, 0.008697638088648863, -0.26172463047685796, 0.09746305063725684, 0.0011205429438404262, -0.2517929668278892, 0.029267346031431378, 0.0001282, 0.0010942, -2.999171915883983, 0.2846908886942998, 2.3045957421795995, 0.33663940419583394, 469.822624861691, 44.04016501358922, 0, 496.0144805568767, 0, 215.51507785535284
0, 0.79, 0.07170741769316329, 0.00765812523480843, -0.26156498179861026, 0.09746262651602239, 0.0011640541463546017, -0.2517929335993024, 0.02830188451005635, 0.0001084, 0.000969, -2.987699823884359, 0.28918757109611426, 2.31009582088126, 0.33294774634440305, 468.8566732060548, 45.51624967058355, 0, 502.4030853736725, 0, 210.64139699193697
0, 0.81, 0.07190693296480977, 0.007266665122706162, -0.26151140368175857, 0.09746217769621639, 0.001208394015500518, -0.25179289843562797, 0.028003973402172, 0.0001569, 0.0011743, -2.9818501488851763, 0.2902590676544556, 2.312474834763507, 0.33312995338049145, 468.6683405097203, 45.31796300110915, 0, 492.81278409957014, 0, 214.14308766673838
0, 0.82, 0.07217563230789784, 0.006720975963274576, -0.26147213989070667, 0.09746170323707772, 0.001253562539917323, -0.2517928612631548, 0.027621846921000868, 0.0001201, 0.001025, -2.976735014791301, 0.2924505861289646, 2.314044854837264, 0.32984650998695597, 469.10397525739825, 44.240418744951114, 0, 496.78908591260745, 0, 208.67934329684306
0, 0.83, 0.07202144079364425, 0.005391915412456558, -0.26161753367026824, 0.09746120218026051, 0.0012995597075951767, -0.2517928220067935, 0.02757632669326174, 0.0001026, 0.0008656, -2.959034796219902, 0.29327494693078093, 2.3169996155735437, 0.3249294855626249, 472.9882376764757, 54.669809806785054, 0, 490.8684030532275, 0, 205.05343661954714
0, 0.85, 0.07179434258335739, 0.004612467660124869, -0.2617386482022613, 0.09746067354983431, 0.0013463855058509922, -0.2517927805900762, 0.027719093067384272, 0.0001331, 0.0008507, -2.946734658493824, 0.2932595917384458, 2.3154862551067588, 0.3229730564664571, 472.8321918624883, 55.860086643613386, 0, 489.03504666241895, 0, 204.8057297877175
0, 0.86, 0.07140232258558142, 0.0031639985823438696, -0.2619682436692549, 0.09746011635228388, 0.0013940399213037186, -0.25179273693515686, 0.02803002509712511, 0.0001107, 0.00086, -2.928209334755731, 0.2934024149337359, 2.3188787750200834, 0.31621815846326784, 473.07798904378643, 52.52143007065649, 0, 470.21606742074607, 0, 184.2517838245748
0, 0.88, 0.07090954013022052, 0.002634560229838971, -0.26217375378255264, 0.09745952957650926, 0.0014425229398491888, -0.25179269096281076, 0.02853225118644158, 0.0001083, 0.0008727, -2.9200100830353866, 0.2921483426120598, 2.3162055706675657, 0.3131496262282425, 473.45074049636196, 54.36284789805637, 0, 477.0350862392662, 0, 199.6385355850189
0, 0.89, 0.06988279227980901, 0.001675540586181862, -0.2625854514916085, 0.09745891219382574, 0.001491834546634513, -0.25179264259243483, 0.029613524973485995, 0.0001048, 0.0008515, -2.900109543778077, 0.2908358358132584, 2.2919543026054203, 0.30869271700906464, 476.79738326059896, 57.3963662005508, 0, 465.9490198179569, 0, 195.660963829517
0, 0.91, 0.06943308019413227, 0.0012922257198815994, -0.26276590498371427, 0.0974582631579638, 0.0015419747260320329, -0.25179259174204743, 0.030097954386005148, 0.0001133, 0.0011047, -2.8945004406024397, 0.2896588399176884, 2.289454671523554, 0.30562146704700394, 475.26897933973083, 54.13858214529364, 0, 467.71445196000406, 0, 202.09811202155475
0, 0.91, 0.06918142465285862, 0.0011094530981532573, -0.26285660063071226, 0.09745758140506904, 0.0015929434616128195, -0.2517925383282882, 0.03036755304990928, 0.0001063, 0.0008729, -2.8918711188172708, 0.28846104935404493, 2.2926171893297127, 0.304630188249851, 474.70303936599055, 54.08103117993022, 0, 465.92436484144173, 0, 188.84774091875886
0, 0.93, 0.06885069075343862, 0.0012128665251808905, -0.2629934950716737, 0.09745686585370217, 0.0016447407361197379, -0.25179248226641804, 0.030723972026164083, 0.000182, 0.0010901, -2.895396861247566, 0.28741410617087393, 2.289647808668709, 0.30104350621012466, 477.2097466057462, 53.04014631446677, 0, 469.0232307479162, 0, 202.2350149868451
0, 0.95, 0.06904764127941053, 0.001435571504563917, -0.26295441510916895, 0.09745611540483902, 0.0016973665314400494, -0.2517924234703194, 0.030523761172519103, 0.0001345, 0.0008569, -2.903610915379107, 0.2885540211212851, 2.2902668794599848, 0.2975899725255821, 478.3062010249884, 49.88010840502284, 0, 464.96405597545584, 0, 199.58391126457417
0, 0.96, 0.06897763479642428, 0.002228067894757463, -0.2630152959492999, 0.0974553289418704, 0.0017508208285775839, -0.25179236185249554, 0.030613086717039283, 0.0001015, 0.0008406, -2.9209822159777143, 0.28893166101502543, 2.280614033581308, 0.2918844421960301, 475.92434861538896, 39.084825443410296, 0, 463.56530267583196, 0, 197.93874957463578
0, 0.98, 0.06894600083423376, 0.0026847259509846367, -0.2630351397161769, 0.0974545053306021, 0.0018051036076244492, -0.25179229732407105, 0.03065795278781878, 0.0001094, 0.0008357, -2.9319029617713017, 0.28833826419024955, 2.2845126228404795, 0.2892485320685213, 474.0979331302309, 37.01729047779082, 0, 457.5410480181638, 0, 181.07939764481102
0, 0.99, 0.0691529990804552, 0.0041187156360559755, -0.26296133194938764, 0.09745364341925476, 0.0018602148477323021, -0.2517922297947914, 0.030508624006039556, 9.87e-05, 0.0007995, -2.9615444607673913, 0.2882581109449057, 2.288701057360346, 0.2854584995951961, 474.55259221866015, 31.518501184461172, 0, 459.7559019406069, 0, 179.2983088882316
0, 1.01, 0.06946354821302424, 0.004938143360265588, -0.26283474334090284, 0.09745274203846402, 0.0019161545270831742, -0.25179215917302294, 0.030240139758450645, 0.0001068, 0.0007831, -2.9764572200666497, 0.2890754885624968, 2.2894761552096843, 0.28563220916472476, 474.62014836931405, 31.37772448293299, 0, 473.25577167491133, 0, 197.77408261344658
0, 1.02, 0.06969466875402498, 0.005591958294449604, -0.26271583982498425, 0.0974518000012803, 0.001972922622859843, -0.2517920853657531, 0.030048030979669356, 0.0001087, 0.0008159, -2.9864878948059403, 0.289078620093968, 2.2929935520136726, 0.28813537460976135, 473.0017177895071, 32.09769283566419, 0, 475.2094162645308, 0, 188.0322286128507
0, 1.03, 0.07066271533943838, 0.007168505121281755, -0.2623856020355662, 0.09745081610316872, 0.0020305191112157607, -0.2517920082785897, 0.029261330650796714, 0.0001021, 0.0008169, -3.0197955129592944, 0.29439000431939094, 2.2870641475010296, 0.28264639177049994, 476.3083954972507, 24.226549920011564, 0, 459.3908488700563, 0, 187.2437301303856
0, 1.05, 0.0705747553802646, 0.007654484221561971, -0.26236035303795224, 0.09744978912200912, 0.002088943967244534, -0.2517919278157616, 0.029409765191503477, 0.000139, 0.000845, -3.0252868428009423, 0.29262300914743444, 2.292240074501789, 0.2864334462092901, 471.74491043131763, 29.190233440401983, 0, 461.4275317217963, 0, 183.20009694848483
0, 1.06, 0.07129322500452341, 0.008774297097822374, -0.26208688933420804, 0.09744871781809598, 0.002148197164948952, -0.2517918438801178, 0.02887910950052053, 0.0001062, 0.0008776, -3.0493130244588107, 0.29571347507684004, 2.299292497890179, 0.2838219131302161, 472.2259795206512, 24.370881073514795, 0, 461.88595878908313, 0, 194.69746728204143
0, 1.08, 0.07143561334952746, 0.009054687048909233, -0.26201615984079785, 0.09744760093413841, 0.0022082786772095776, -0.2517917563731281, 0.028775601331053544, 0.0001067, 0.0008226, -3.0538887246759328, 0.29598101836996493, 2.3017384032859782, 0.28477164363974217, 471.2493417268083, 26.060390501846655, 0, 462.1763528016278, 0, 193.05873977633308
0, 1.09, 0.07206356088408562, 0.009748926762683248, -0.26177196116610735, 0.09744643719525999, 0.002269188475752877, -0.2517916651948824, 0.028281499294461, 0.0001043, 0.0008024, -3.0688365785119274, 0.2985660694062189, 2.309727023333832, 0.2838329013317656, 471.137896719943, 22.958257515989715, 0, 457.2314267746533, 0, 188.9205598935162
0, 1.11, 0.07211540965011573, 0.009836083445589432, -0.26174566641417707, 0.09744522530899866, 0.002330926531118906, -0.251791570244091, 0.028231382753721748, 0.0003551, 0.0017444, -3.0710881722537886, 0.2984394913261868, 2.3142356328081544, 0.28402944835198546, 469.915348030532, 24.03081497619189, 0, 461.6988836450208, 0, 190.03995893779415
0, 1.11, 0.07223313552389768, 0.00986119120705918, -0.26171319290555617, 0.09744522530899866, 0.002330926531118906, -0.251791570244091, 0.028121041119741747, 9.71e-05, 0.0007845, -3.0726093700787476, 0.29923574200061465, 2.3143753128302955, 0.2829552123966847, 470.38158757969495, 24.343928077039493, 0, 454.9960311459816, 0, 185.3606422303103
0, 1.12, 0.07223313552389768, 0.00986119120705918, -0.26171319290555617, 0.09744396396530684, 0.002393492812628555, -0.25179147141808417, 0.02810325510127449, 0.0001072, 0.0010196, -3.0726093700787476, 0.29923574200061465, 2.3143753128302955, 0.2829552123966847, 470.29675297450206, 24.039070420719497, 0, 454.9822193839475, 0, 185.53883582125826
0, 1.13, 0.07214261126864564, 0.009613456872127684, -0.2617574877033074, 0.09744265183655117, 0.0024568872883503315, -0.2517913686128121, 0.02811818042959124, 0.0002463, 0.001102, -3.067951107341162, 0.2989566578800132, 2.3126580702467217, 0.28302034888681654, 469.7423349007712, 26.131125921836087, 0, 455.157382364957, 0, 185.11365668976833
0, 1.14, 0.07201614552932814, 0.009284485986393887, -0.26181772760787914, 0.0974412875775125, 0.0025211099250667056, -0.25179126172284505, 0.02815512603525401, 9.72e-05, 0.0007867, -3.061192480665912, 0.2986896515360381, 2.308277286966939, 0.2832690435540926, 469.9469364187191, 27.385503337358443, 0, 453.2200269230367, 0, 184.7027549192506
