timestamp, q_0, q_1, q_2, q_3
7365700000, -0.049110250211549474, 0.0556531138688806, 0.1507387702173168, -0.058404153092429356
7365710000, -0.04936126240504309, 0.055019108367700416, 0.1517320599369698, -0.05809751570639625
7365720000, -0.049433225733375025, 0.05615394278751417, 0.15155338248873287, -0.05935122621911394
7365730000, -0.04941866391913167, 0.05607781341471324, 0.15082748140973434, -0.05943228536833985
7365740000, -0.04948193338015638, 0.05659081497346652, 0.1509503300270473, -0.060062207523047945
7365750000, -0.04945421115643582, 0.05679050650905706, 0.15070092478091596, -0.05965936478695005
7365760000, -0.04942068765374592, 0.05698804369493073, 0.15321342737464158, -0.05578034533416885
7365770000, -0.04950040967671079, 0.05699620717655725, 0.15384840543605235, -0.05494479232987916
7365780000, -0.04994620252295393, 0.056403446867582696, 0.1537141247987809, -0.054290760280855485
7365790000, -0.04973422758431093, 0.057084793691829894, 0.15357857081719417, -0.055297081106526876
7365800000, -0.049972276257836214, 0.05623896438439085, 0.1537620652655194, -0.05388939716863867
7365810000, -0.04993947205229914, 0.056264112357710276, 0.15394767935689543, -0.05416630095406767
7365820000, -0.049657921571418226, 0.05636606592617326, 0.15424476736271572, -0.053904520172963606
7365830000, -0.04944500424076409, 0.05693344664154366, 0.15387151694297038, -0.0551882228736604
7365840000, -0.049844776520931076, 0.05608587450236178, 0.1534518198682842, -0.05532839507832641
7365850000, -0.049563368468043593, 0.05664254024628802, 0.1513738669328576, -0.05953190813097051
7365860000, -0.04947735954124318, 0.05640140733353011, 0.15102753898012583, -0.05958416727753803
7365870000, -0.04940177802951522, 0.056444208840635876, 0.1509869854845441, -0.059695613408709894
7365880000, -0.04951894939950611, 0.056067532043524146, 0.15135616803696214, -0.058734057015045235
7365890000, -0.04995980025977889, 0.055199616898172495, 0.1516967555663716, -0.057457820507994826
7365900000, -0.04967029888538118, 0.05583105843867538, 0.1513461332408088, -0.058574333247749584
7365910000, -0.04972782597540705, 0.05534940514964247, 0.15350948292272976, -0.05481943885764182
7365920000, -0.050049832414761804, 0.05447644834532534, 0.1535649168659714, -0.05402755862213083
7365930000, -0.04958902670482423, 0.055040952791985995, 0.1538145271107796, -0.05500486354045734
7365940000, -0.04989710888226206, 0.05388786279772657, 0.1540465013533493, -0.05453222679091399
7365950000, -0.050047275200500604, 0.05391053524538856, 0.15390779077044467, -0.05481250987382462
7365960000, -0.04974417208344005, 0.05453390965570345, 0.1517488663973354, -0.058877633102026296
7365970000, -0.04993348596404549, 0.05327179979901829, 0.1512085135853985, -0.05822008567621177
7365980000, -0.04959230806749326, 0.05400060628380156, 0.15037421399443654, -0.059511061589860074
7365990000, -0.049709634572437794, 0.05286397841071173, 0.1505046108363355, -0.05820039071374354
7366000000, -0.0491266689227412, 0.05317892589959272, 0.1499705304118274, -0.05919443340485888
7366010000, -0.04932137420916646, 0.052963012927921174, 0.15065234525213536, -0.05890297831950052
7366020000, -0.04899907207262822, 0.05283654227507357, 0.1507536486668274, -0.05879119523789543
7366030000, -0.0491056469931476, 0.05204030947711716, 0.15341683737931994, -0.05447255396029177
7366040000, -0.048719615477627334, 0.052577212980950104, 0.15329459583822055, -0.055158311895415375
7366050000, -0.04855112333403795, 0.05259818624763086, 0.15305727395032678, -0.05558145278152596
7366060000, -0.04878852559305455, 0.05286667146702609, 0.15303793285709172, -0.05561801084504914
7366070000, -0.04875536401407311, 0.05311615678478665, 0.15054978747471254, -0.059036741606508854
7366080000, -0.048778840104549734, 0.053414557561939094, 0.14994453586126033, -0.05960327259095144
7366090000, -0.04893032584412831, 0.05333800053100261, 0.15057745961156738, -0.05838306380970717
7366100000, -0.048885003821934295, 0.05450480465820205, 0.15183144522373043, -0.057743986844397695
7366110000, -0.04880438398137365, 0.05502611321435156, 0.15434387384414952, -0.05551185841184391
7366120000, -0.049043097502615055, 0.05541417946666789, 0.15386967098129303, -0.055484576750273094
7366130000, -0.04902133103268732, 0.056124257564944754, 0.15123330083318975, -0.059209843883091764
7366140000, -0.049437362541524955, 0.05667592068409176, 0.1508315122719495, -0.06040080622127
7366150000, -0.04916866211459487, 0.05727720551161459, 0.15099326473448993, -0.05978388117650752
7366160000, -0.04917667384542859, 0.057592386528794975, 0.15399945575147106, -0.054399398395754556
7366170000, -0.04904820231311738, 0.05813933994400742, 0.150887847247549, -0.058039488173730384
7366180000, -0.04913860813524088, 0.05860617445141131, 0.1512966430709183, -0.05710854477485801
7366190000, -0.04896235353105798, 0.05897030397386196, 0.1505427479784851, -0.05725940895458988
7366200000, -0.04903627615696581, 0.05913459822140858, 0.15021574010775027, -0.05675505537312711
7366210000, -0.04922984354231719, 0.059104062849216016, 0.1501101507931559, -0.056733855606504735
7366220000, -0.04919612969330456, 0.059293751528698514, 0.15026042891522673, -0.0568808894991928
7366230000, -0.04934246003963355, 0.059055569033703875, 0.15060809150866108, -0.05686514129502151
7366240000, -0.04936564556242848, 0.05863913374796402, 0.15122219435562825, -0.0563519862356709
7366250000, -0.04984914397299309, 0.05735795274849838, 0.1518151759427188, -0.055194077573088106
7366260000, -0.04968761933607924, 0.05745154450724101, 0.15067888355900083, -0.05789572022727073
7366270000, -0.050078129803729284, 0.05607991421149693, 0.15389897380263365, -0.053598605941113424
7366280000, -0.05022700896471451, 0.0556452481057979, 0.1504955683588678, -0.05890151368064334
7366290000, -0.05017108785656933, 0.05505510861260981, 0.15027591420801714, -0.058574921031959944
7366300000, -0.0496751467325005, 0.05513653710488487, 0.1527016148704561, -0.05528520822636424
7366310000, -0.04979935939247919, 0.054306337686234774, 0.15337231015641792, -0.05565047410474134
7366320000, -0.04985530879791702, 0.053568767003540026, 0.15163724213500576, -0.05874411881587254
7366330000, -0.049480354080991884, 0.05276350170366979, 0.15128463619969928, -0.05866472871297087
7366340000, -0.04948040785412226, 0.052133781543255465, 0.15393058890042344, -0.05535906070087571
7366350000, -0.049456339573506064, 0.05184516905841724, 0.1538518040084874, -0.055802908856271594
7366360000, -0.049303489767051144, 0.05167353349425901, 0.15403874870663012, -0.05599081625245309
7366370000, -0.0494976626097496, 0.051438846943960406, 0.15411955161963775, -0.056446433561328335
7366380000, -0.04933543131251259, 0.051432470249274956, 0.15421146076327727, -0.056537983917160896
7366390000, -0.04921902967659365, 0.051376837847290836, 0.15430596986011602, -0.056256870727366515
7366400000, -0.05108608013800933, 0.04745249054368313, 0.15524526014781864, -0.051672403584619366
7366410000, -0.04895187438537236, 0.052573793563467676, 0.15401552580642588, -0.05594235200287263
7366420000, -0.04858179292386057, 0.05313128090640905, 0.1534164274069391, -0.05617079797387872
7366430000, -0.05026294108289874, 0.05628845010988812, 0.1530959804646528, -0.05976111707670503
7366440000, -0.0457833049316344, 0.05516310547261516, 0.1472247616328624, -0.062157424074283325
7366450000, -0.052892021227780535, 0.06164230370216097, 0.15463225732015745, -0.06861930301169634
7366460000, -0.048483327677471724, 0.055631607262897224, 0.15422366131753792, -0.05615527380714025
7366470000, -0.04933568825620505, 0.055018927874406, 0.15493620465703195, -0.05482899654621634
7366480000, -0.04892043084591547, 0.056605259146461744, 0.15159207839223726, -0.05787235096273106
7366490000, -0.04883361514456077, 0.05711698946431244, 0.1509392785763961, -0.05874299780539118
7366500000, -0.04874487032497223, 0.05730760163365161, 0.1505892121504703, -0.05854671868962745
7366510000, -0.04859226242920069, 0.057815447566672715, 0.15057484039646518, -0.0588035681359037
7366520000, -0.04877930273113177, 0.05792110052154416, 0.15410545135360762, -0.054962052943938175
7366530000, -0.04851674848286531, 0.05815300825575385, 0.15406636730668888, -0.054913205685899275
7366540000, -0.048572735327987254, 0.058355128363025664, 0.15390059491279895, -0.055144031870198486
7366550000, -0.04907526215457962, 0.05764629992553834, 0.15210249988491226, -0.05706905150535038
7366560000, -0.04895300833083925, 0.058352794785459926, 0.15187033593873575, -0.05792780754911867
7366570000, -0.04882713998198149, 0.05834361699139821, 0.15197932191078856, -0.057907899919684695
7366580000, -0.04892550049035293, 0.05812180523261395, 0.15131407479788989, -0.05768014198666208
7366590000, -0.049040894002331956, 0.058075281064111126, 0.15108828828130552, -0.057854609499653
7366600000, -0.04924681840969504, 0.05774983229251315, 0.1509973146739924, -0.05785216136417164
7366610000, -0.04946813877521696, 0.05733867534548649, 0.15397723320343018, -0.05422449851374616
7366620000, -0.04969369111478732, 0.05673376010700616, 0.1539776214725846, -0.05457755027183437
7366630000, -0.050287762775754793, 0.0554594357643745, 0.15378789087180636, -0.053734534417160126
7366640000, -0.04997124033631818, 0.0560350537506715, 0.15032566226890692, -0.058377622056657634
7366650000, -0.050022633687282804, 0.05589369966800032, 0.1497708185216366, -0.05985063620807462
7366660000, -0.04978969602260887, 0.05669610333320068, 0.14967640497503354, -0.061252273036186564
7366670000, -0.051862568402355945, 0.050901112157368124, 0.15101058659567226, -0.05526515755110917
7366680000, -0.049747385207869484, 0.05555631350998185, 0.15018199437557941, -0.05986814196392648
7366690000, -0.04974391997045495, 0.05493017909630257, 0.15287345052373416, -0.05549333523588891
7366700000, -0.04925228022412221, 0.05429221061632743, 0.15239853371859027, -0.05503769901549526
7366710000, -0.04729115548014261, 0.05457554710595117, 0.1504487843726268, -0.05683568653163268
7366720000, -0.05307956969544462, 0.059241992799398485, 0.1547385395682813, -0.06628261675407557
7366730000, -0.052850861143468035, 0.05930579144320437, 0.15445412471408546, -0.06701342723161019
7366740000, -0.04972163264065553, 0.05274907447196323, 0.15142544443463615, -0.05805574891305343
7366750000, -0.04951899879969319, 0.05320030270475449, 0.15098637935906972, -0.05870103433286839
7366760000, -0.04953319952778796, 0.0522368743810528, 0.1508523883083815, -0.05779371037987294
7366770000, -0.04885640223342978, 0.05305783142861307, 0.15087123798389981, -0.0584201442153676
7366780000, -0.04879260698926397, 0.05301737723761983, 0.1508374838171183, -0.05874950579338945
7366790000, -0.0489258349191813, 0.05290621293146833, 0.1511555473817303, -0.05774986918090923
7366800000, -0.04853478596352141, 0.053599936159166736, 0.1504986151298251, -0.05860884196385795
7366810000, -0.04826275047927938, 0.05361196076458859, 0.1511941675560525, -0.05792634666251176
7366820000, -0.04857375647337175, 0.05343137494080338, 0.1514378340707827, -0.05718301548430752
7366830000, -0.0486161468393608, 0.05385198959621828, 0.15161292194403628, -0.05755425217427592
7366840000, -0.04824939528091403, 0.05513884901349392, 0.15136278767014788, -0.058582579263151836
7366850000, -0.04855733069622763, 0.05445369757570615, 0.15165573241198987, -0.057554332551206684
7366860000, -0.04876291622343895, 0.05516712291556568, 0.15475916473820261, -0.05418258923393323
7366870000, -0.04840043662266197, 0.05621375284824412, 0.15533305373279346, -0.05492446301035059
7366880000, -0.04882674093261723, 0.05660610940659846, 0.15254563528450749, -0.058583718587346796
7366890000, -0.048756818182964186, 0.056664413319896266, 0.15161429426900805, -0.05793540235205865
7366900000, -0.04863103692457343, 0.056963513310625366, 0.15105297663740208, -0.058388388056780226
7366910000, -0.049258834335795885, 0.05641972204636375, 0.15120197065163737, -0.05779911316158107
7366920000, -0.049256914435595066, 0.057142594818681815, 0.15115670697362338, -0.05936506747132843
7366930000, -0.049153499264903366, 0.05729408983869029, 0.15099458744155234, -0.059161691818982245
7366940000, -0.04948072062726961, 0.057068327836524164, 0.1537266332884308, -0.05499419758650056
7366950000, -0.04963567758239575, 0.056353902790680276, 0.1542532524873174, -0.05344758002386249
7366960000, -0.049975545479912925, 0.056322340721615946, 0.1542026898179001, -0.053555452860103
7366970000, -0.04952521561935538, 0.05691083576844054, 0.15351054435459857, -0.05527633891779083
7366980000, -0.04981161082501839, 0.05653870345902032, 0.1534671791669833, -0.05456685443912174
7366990000, -0.050030513401604235, 0.056511867427194655, 0.15324338722807274, -0.055016097139466404
7367000000, -0.049913633899332885, 0.05673374729094308, 0.1534874388040908, -0.0552806044850745
7367010000, -0.05004440044131733, 0.056242635849846616, 0.1529314258234377, -0.0553105787445238
7367020000, -0.04994005218954304, 0.0560737918465669, 0.15260755079534813, -0.05473515414857378
7367030000, -0.049872363924578826, 0.05599185973751288, 0.1504078873581423, -0.058786708447341206
7367040000, -0.04982881293036706, 0.05578321922460341, 0.1497899314532449, -0.05965043910672375
7367050000, -0.04997106782187215, 0.055607155171402904, 0.1502718825498772, -0.05993294158686249
7367060000, -0.05010328903448281, 0.055314514621348815, 0.15049007604721196, -0.059882732748377424
7367070000, -0.04997707452772212, 0.05523454108665605, 0.15067716492294553, -0.05881051627407204
7367080000, -0.04977192616728557, 0.05504324855102167, 0.15338876223805978, -0.05534802712381771
7367090000, -0.049839149263762275, 0.05480837004301115, 0.15335092348520232, -0.05501943896147847
7367100000, -0.04959535040797355, 0.05473900900819443, 0.15392413438767216, -0.05497045748289474
7367110000, -0.04960506736038472, 0.054416474658519544, 0.15429383677903907, -0.054933173182895596
7367120000, -0.04931425312639149, 0.0544191049653766, 0.15141345005954024, -0.059015086051205326
7367130000, -0.049398924589883896, 0.053975028985663503, 0.15054741733299626, -0.059427643391809754
7367140000, -0.04926257662456206, 0.053342352107842925, 0.1504301296232448, -0.05911041713560451
7367150000, -0.048834652716031074, 0.05420933072314673, 0.15013236828700666, -0.05987290626154229
7367160000, -0.04884436226562545, 0.05375196628537401, 0.15009305368771508, -0.05952841783938131
7367170000, -0.04863041503473536, 0.054168856160452285, 0.1501955020514179, -0.05979441614847407
7367180000, -0.04968414375700993, 0.05499312326904832, 0.15121463989235287, -0.060102236050029886
7367190000, -0.048844348709684474, 0.05425956686616937, 0.15044528324304487, -0.05957797147445632
7367200000, -0.04884803492412087, 0.05377491100686193, 0.15078207730187457, -0.05868927382193151
7367210000, -0.04858538462641117, 0.05444232523068682, 0.15033505076738352, -0.059022197311872984
7367220000, -0.048691391897133084, 0.054562922263264174, 0.1509367534064302, -0.059039090799506255
7367230000, -0.04884015963469493, 0.0547183215668779, 0.15121320815458641, -0.05854155332603102
7367240000, -0.04891156659594211, 0.05491253057694957, 0.15251911486060948, -0.05836578093920399
7367250000, -0.048908098560737814, 0.05522010746158218, 0.15497708505952398, -0.055110600799801845
7367260000, -0.04930718462116864, 0.055290665934631146, 0.15547320722411812, -0.05470389458807003
7367270000, -0.049077835561905675, 0.05578768119066002, 0.15429256485351756, -0.055945270048342856
7367280000, -0.049119526256996435, 0.055906055773855774, 0.15128850682178072, -0.05853112505007413
7367290000, -0.04931505524761177, 0.056285450029008734, 0.15138817787193865, -0.05847256681645208
7367300000, -0.04913962423497589, 0.05647670701358325, 0.1513734669027432, -0.05935745904162845
7367310000, -0.04935595587289752, 0.0567457516803218, 0.1512127295967437, -0.05878224219978133
7367320000, -0.04958722200649812, 0.05605851529171448, 0.15097223041610394, -0.0584319374018284
7367330000, -0.04947184125567885, 0.056977873199882824, 0.15061596866809746, -0.05952412902920176
7367340000, -0.04946694889498707, 0.05717888551420163, 0.15117911599187522, -0.059225898731999634
7367350000, -0.04933235172922578, 0.05719378163546467, 0.15099356105532505, -0.05921210553100415
7367360000, -0.04964470342137937, 0.05638686904969016, 0.15375390708222705, -0.05458977687250231
7367370000, -0.04968067873308358, 0.05640197463962901, 0.15146468197761015, -0.05786406106076188
7367380000, -0.04964700136775633, 0.057078174489558944, 0.15351272125373316, -0.055769560753565955
7367390000, -0.04996401345019949, 0.05606867210972029, 0.15349989149508933, -0.05492106872920578
7367400000, -0.050014925108073795, 0.05579747111485895, 0.1531135835722059, -0.05473246207045078
7367410000, -0.05100751654751502, 0.057667599090696554, 0.15454257575294933, -0.05612500960340485
7367420000, -0.04988188250081497, 0.056229921746930034, 0.1503119774171339, -0.059092198560909415
7367430000, -0.05028171006145404, 0.055385723720846054, 0.15027530265423042, -0.058241854443278784
7367440000, -0.04988873395121819, 0.055848228928697605, 0.15014606869469738, -0.05995102415946733
7367450000, -0.050174274762843134, 0.05555058052737847, 0.15024417730907683, -0.06046599255013292
7367460000, -0.05013068113155196, 0.05552472439418138, 0.15045607276723338, -0.05924346970468878
7367470000, -0.04992229405287362, 0.05494950115014209, 0.15037719837224306, -0.0588828393180579
7367480000, -0.049953618143024, 0.054769026061248914, 0.1532879813007362, -0.055332288242561214
7367490000, -0.049862692246749156, 0.0544958630907065, 0.15297569865535937, -0.054935135631853906
7367500000, -0.04965000466486758, 0.05389228317683071, 0.15314259833275004, -0.055121577010656
7367510000, -0.04950714681182467, 0.05399864402633331, 0.15155937285494783, -0.05787182614247988
7367520000, -0.04961017673064198, 0.053987564060941094, 0.151591176528083, -0.0585424272598498
7367530000, -0.049867186104423145, 0.05298256515794011, 0.1511024037200474, -0.0584650253260878
7367540000, -0.04975011429551643, 0.05278707478843421, 0.15062097855339832, -0.058624842737473426
7367550000, -0.049084375012211724, 0.053880557129667106, 0.1501671448867932, -0.0596095321625942
7367560000, -0.04902120649011396, 0.05386101965694067, 0.15019761271876542, -0.05964340889229304
7367570000, -0.04900766860651294, 0.05371168828728488, 0.1500788193279441, -0.05934967541042116
7367580000, -0.04881804628373438, 0.054086036677948486, 0.1502304438718582, -0.05937505040802119
7367590000, -0.048728230584262996, 0.054368888881240154, 0.1505676513904458, -0.05911220137338688
7367600000, -0.04864746276024549, 0.05460506943381779, 0.1507716517689269, -0.05876695507382981
7367610000, -0.04845143607642172, 0.055096709854331856, 0.1511560835347041, -0.0588845197759138
7367620000, -0.048856236668973235, 0.05534722948032978, 0.15233949891904003, -0.058120120100658895
7367630000, -0.048798352086796504, 0.05572363672829577, 0.15510636548604864, -0.055228360160463466
7367640000, -0.048659169970944556, 0.05622434789465671, 0.15543162585673562, -0.05492032880277067
7367650000, -0.04992011093229295, 0.057555864692293755, 0.1539105179316756, -0.05965344060350502
7367660000, -0.0488970665982517, 0.056595498160209194, 0.15147946340837803, -0.05876497172475507
7367670000, -0.04914526083278178, 0.05666430848680146, 0.1513331285600855, -0.05859168983728504
7367680000, -0.04910515324338676, 0.056852338288670666, 0.15072774551194126, -0.05893821720215791
7367690000, -0.049177262524090666, 0.05695539645849519, 0.1508843414939409, -0.05905818775023774
7367700000, -0.04926182085255081, 0.05723389987528212, 0.15071159421376393, -0.05954318079445793
7367710000, -0.04940121732489948, 0.05705093177795185, 0.15078929264282917, -0.05958450964122979
7367720000, -0.04956179268225354, 0.05621864547058587, 0.15078673308738166, -0.05840785846769707
7367730000, -0.04959805593026258, 0.056829560061629106, 0.15083577091281694, -0.059664106035786375
7367740000, -0.049742133699685366, 0.056443052392418806, 0.1506145449522922, -0.05935562085886487
7367750000, -0.04987121195644251, 0.05649251013578272, 0.15049120127504406, -0.059216094056438295
7367760000, -0.050091306162455974, 0.05548930902368331, 0.1505452754169003, -0.0584994043752168
7367770000, -0.05006916384557385, 0.05603020601549659, 0.15048390567828987, -0.05924520590372564
7367780000, -0.04986325038014817, 0.055885484297206106, 0.15015400819592845, -0.05939954404401669
7367790000, -0.04971044968790177, 0.05587022960650607, 0.15028536913770882, -0.05987968449544374
7367800000, -0.05004443613134803, 0.05487739283891137, 0.15048885885843574, -0.05863111745112664
7367810000, -0.04972011539266929, 0.05560467825469303, 0.15001983557001744, -0.059809160649642194
7367820000, -0.04986737524042516, 0.05552848054508966, 0.15020967828900628, -0.05971846989756829
7367830000, -0.049860031613938004, 0.055132020817625436, 0.15076525452865605, -0.05894745157864297
7367840000, -0.049807857772724194, 0.05510627362210657, 0.15105575782156194, -0.05890721384808882
7367850000, -0.04987110819108189, 0.05490676258129901, 0.1534864210150239, -0.05510210677757985
7367860000, -0.049976062835057594, 0.054083254708249394, 0.15331213683529854, -0.05406533355083604
7367870000, -0.05090184667418481, 0.05617656713573787, 0.15477566726860978, -0.05531995390652529
7367880000, -0.04964245554319839, 0.05488653813402501, 0.15338162208003, -0.05440858805281795
7367890000, -0.04928914427859597, 0.05518829122348954, 0.15338873067957107, -0.054716725592165324
7367900000, -0.049708434544922256, 0.05443265815477198, 0.15436322065135566, -0.05432576723545377
7367910000, -0.04964187600542292, 0.054914478498874625, 0.154327994412572, -0.05531609289916666
7367920000, -0.04926239701532186, 0.05471227845243775, 0.1547330988436537, -0.05441938312663156
7367930000, -0.04971075582633647, 0.054343946951221356, 0.15509188191794923, -0.054236164884129655
7367940000, -0.04973894600794397, 0.05411907294968712, 0.15486653558795066, -0.05419575910473507
7367950000, -0.04918639208162066, 0.05504719659642991, 0.15475465394356894, -0.05508709930728135
7367960000, -0.049639444980134506, 0.054154026624650575, 0.15481463093654488, -0.054458512942217395
7367970000, -0.04893049974195578, 0.0548262188715587, 0.15435098609705297, -0.05524641548344757
7367980000, -0.04917445125339014, 0.05514441894520565, 0.15465232467416387, -0.05550956338476243
7367990000, -0.048872410824983545, 0.05531972761947349, 0.15476633070332096, -0.05521862501204033
7368000000, -0.04896439432468028, 0.05526118654102633, 0.15524636247921392, -0.055057092374325635
7368010000, -0.04877465012072361, 0.055430519205445755, 0.1549385223924717, -0.05491456223822612
7368020000, -0.0500337245632467, 0.05668514695105643, 0.15627795006397704, -0.05610736124025358
7368030000, -0.04886824654406079, 0.05541284932328098, 0.15471560929584716, -0.05539516585201446
7368040000, -0.04872803165149617, 0.05565108471668421, 0.15444028124612366, -0.055996912605688745
7368050000, -0.04930913063493316, 0.0556483974091345, 0.15472450915616914, -0.055839518537904885
7368060000, -0.049214817819373625, 0.05577266705073025, 0.15139866510790348, -0.0587841992568805
7368070000, -0.04944144411005293, 0.055224717217140465, 0.15128394622246816, -0.0575255662146732
7368080000, -0.04951712576351931, 0.05590572531028044, 0.151341189113504, -0.05813408555210641
7368090000, -0.0494181022364563, 0.056113173634678465, 0.15173210987544974, -0.05866162762386496
7368100000, -0.04950049155956068, 0.05609313018463288, 0.1509942310277576, -0.05938168274406885
7368110000, -0.05005860205949678, 0.055456918287011776, 0.15086117127608853, -0.059065275631468635
7368120000, -0.049588023653121684, 0.05621853249565101, 0.1507624313372624, -0.059787500404721285
7368130000, -0.04983212840434987, 0.05597665072627205, 0.15052906472830077, -0.05970889754103688
7368140000, -0.04980954694806862, 0.05591370485370664, 0.15019839969553342, -0.059901893052192304
7368150000, -0.04983294448728234, 0.056015588435882994, 0.14957534530933328, -0.05947186428128754
7368160000, -0.04991722701406609, 0.055854872432178224, 0.14969801712245764, -0.05962922996654414
7368170000, -0.05004979588590357, 0.05568350333000505, 0.14990604486670422, -0.05915264198428258
7368180000, -0.049859629814644826, 0.055407516227292904, 0.14971232276238824, -0.05953622708023798
7368190000, -0.04938588960078758, 0.05595843022615017, 0.15039619030912713, -0.05869254399161158
7368200000, -0.04974471592663101, 0.05620181577187192, 0.15290512594390765, -0.05552281157488128
7368210000, -0.04965759705991457, 0.057210686385482795, 0.15370718632235186, -0.05601232512901879
7368220000, -0.049437038778950976, 0.05786095407615868, 0.15160981215610628, -0.058074437190195914
7368230000, -0.05052024061210773, 0.05721419396706679, 0.15195412600313127, -0.05631491380841814
7368240000, -0.04908693936849703, 0.0596343917311699, 0.1507360820077851, -0.057016502712788526
7368250000, -0.04886462523598661, 0.05945832955406298, 0.15083572907761403, -0.05476728086222608
7368260000, -0.05008441832331241, 0.057026536133313044, 0.15392216891464064, -0.049974275048834886
7368270000, -0.049153840051309426, 0.05753855594062241, 0.15101255165516692, -0.0561613966212504
7368280000, -0.04911060950381353, 0.05708935443053764, 0.15090026167222131, -0.057792120578584454
7368290000, -0.050181755174684685, 0.05422491596260265, 0.151643267902609, -0.0595745430402818
7368300000, -0.049937676999346564, 0.053786353456285706, 0.1515386319552835, -0.06010222813818783
7368310000, -0.050042985368715515, 0.053480407541286475, 0.1543613710931773, -0.05729565571553658
7368320000, -0.0506087356714108, 0.052520797076642964, 0.15413349615925973, -0.05769911339741416
7368330000, -0.05027655162052973, 0.0517439245683199, 0.15391384887812595, -0.05577067678036461
7368340000, -0.050503722866744004, 0.049577138166633686, 0.1535444555031706, -0.053676666292543924
7368350000, -0.05039240577434901, 0.05010301277806916, 0.15335673072595105, -0.05345839083244678
7368360000, -0.04966530768549389, 0.05014945859453078, 0.1533273422703099, -0.05505894793082646
7368370000, -0.04991032793572914, 0.04930242789478909, 0.14982093150069217, -0.06075142960982971
7368380000, -0.050417399447490754, 0.0489802054789863, 0.15027812664146994, -0.06242090402454823
7368390000, -0.050270843463762746, 0.05007793116580834, 0.1510767446798861, -0.06271031767271258
7368400000, -0.05005962743273064, 0.05035698166438517, 0.1520742302277171, -0.060314447793556554
7368410000, -0.04968566295137952, 0.051739002189388705, 0.1544594085461533, -0.055796771651439474
7368420000, -0.049046344791443285, 0.05295564044717206, 0.1510954184103646, -0.05907233150098152
7368430000, -0.04853220139280265, 0.05407755201262974, 0.15110375411710503, -0.05668229914622967
7368440000, -0.04798781962200872, 0.05602220170962547, 0.15372233275938443, -0.05344277463770617
7368450000, -0.04834794838928954, 0.057004085394018626, 0.15455000206475733, -0.055329901093337304
7368460000, -0.05027799007735383, 0.054097796944248225, 0.1533312849539653, -0.055880331254032946
7368470000, -0.05060970075935125, 0.059607447247350016, 0.15550350176894379, -0.05843913375589655
7368480000, -0.04651322372628285, 0.05653480237970099, 0.1495483855910601, -0.05839931815842073
7368490000, -0.046342988257672045, 0.05737718624728166, 0.1488789515251379, -0.05831265401707603
7368500000, -0.0489113976708764, 0.06434589572664132, 0.15224955448287208, -0.06615316572862982
7368510000, -0.04852464001943693, 0.058747982499352654, 0.15080180631442316, -0.05644939628093938
7368520000, -0.04813314076230667, 0.06006575222662527, 0.14949758506235397, -0.056748001905326195
