timestamp, x, y, z, x_ref, y_ref, z_ref, err, q_0, q_1, q_2, q_3, p_0, p_1, p_2, p_3, p_4, p_5
0.04, -0.0007560281115909224, 0.004299658098885853, -0.26303865012057814, 0.02, 0.02, -0.25, 0.029108758746258585, 0.04080822421443886, 0.005452623488325677, -0.0015630402725517502, -0.03648431946016096, 126.57407239253479, 0, 90.31819128644784, 126.36445916736146, 0, 90.16412315269838
0.08, 0.004055967147806212, 0.007634410019446296, -0.2630357114439835, 0.1, 0, -0.215, 0.10756844904625852, 0.052825965334331385, -0.008458560301530225, -0.0030822238440769245, -0.05137182215813703, 139.23193353274496, 0, 99.33376838572337, 138.98999193593207, 0, 99.13514740013233
0.14, 0.013737308240306192, 0.009475716932151998, -0.2629267151973116, 0.1, 0, -0.215, 0.09913632649342237, 0.08219640222866112, -0.02448542915338138, 0.013586996354540117, -0.05292367314051783, 151.89304671722167, 0, 108.3553694354602, 151.6226330054612, 0, 108.1189417807698
0.18, 0.01931939488684603, 0.009378319449818569, -0.2624930091466303, 0.09964930659945313, 0.008367538123497708, -0.215, 0.0933247143710968, 0.11480143848472658, -0.02443525178097314, 0.030057910664118823, -0.053982459980087945, 164.5609178703873, 0, 117.389091398847, 164.27325958118027, 0, 117.13373171467748
0.23, 0.021960608271763004, 0.008707295248589838, -0.2622986856168373, 0.09964930659945313, 0.008367538123497708, -0.215, 0.09095501604548978, 0.13207225185474844, -0.032910942635937517, 0.0689476073130497, -0.05711305895527994, 177.22723430990533, 0, 126.41953912817968, 176.919857661848, 0, 126.14104908694699
0.28, 0.01973418989819562, 0.00904636899132255, -0.2629803625752997, 0.09859968611503625, 0.016676387439020716, -0.215, 0.09262882309463907, 0.13694314668292754, -0.025041398256968776, 0.06274555477891917, -0.09030852168096387, 189.89475954753172, 0, 135.45146394743477, 189.57003859117162, 0, 135.15350631922172
0.33, 0.015251780118680561, 0.010988284497064658, -0.2636512875623542, 0.09859968611503625, 0.016676387439020716, -0.215, 0.0966756211799568, 0.11996255606604939, -0.025362539527039457, 0.06421964870586641, -0.07110802702204966, 202.56388392495, 0, 144.4851464623579, 202.22322963539295, 0, 144.16947922116574
0.38, 0.011711211507067663, 0.014599406376215165, -0.2641661367822423, 0.09685850044628865, 0.024868270774147178, -0.215, 0.09885757126195475, 0.09846522673986743, -0.03796699230252351, 0.0709364138331468, -0.09074615955659042, 215.2315212764712, 0, 153.51668367271145, 214.87449655211347, 0, 153.18266385461152
0.43, 0.013294740291192072, 0.019687843769307156, -0.2637950554387772, 0.09685850044628865, 0.024868270774147178, -0.215, 0.09690560494875579, 0.08977156814254562, -0.059109735462365615, 0.06077013356510526, -0.08839116157855761, 227.89983085334023, 0, 162.54997656341104, 227.52686342099494, 0, 162.1985956155329
0.48, 0.02010888254141151, 0.02368275724437816, -0.262879348756888, 0.09443796203967345, 0.03288573134040351, -0.215, 0.0888928502673571, 0.10259320914800278, -0.07241115867247713, 0.07558230291368206, -0.10971378506267267, 240.5678808716978, 0, 171.58511486438965, 240.17973976421558, 0, 171.2187990927798
0.53, 0.029162940839745122, 0.02555672952414886, -0.2616068738624233, 0.09443796203967345, 0.03288573134040351, -0.215, 0.08054032127761594, 0.13660973899518414, -0.08866206037665576, 0.10540921206225703, -0.1166327908694535, 253.21996379303286, 0, 180.60603384436985, 252.81487882907007, 0, 180.22143550067904
0.59, 0.03816420431002426, 0.025526632603476873, -0.2603211896071089, 0.09135504823209006, 0.04067253572759511, -0.215, 0.0715029683718813, 0.16796422058167684, -0.08542772930680871, 0.11860054704093917, -0.1291866155380917, 265.88661128846115, 0, 189.64325970765015, 265.46627226934106, 0, 189.2461275570184
0.64, 0.04093166286323581, 0.025137364391757434, -0.26004763746150034, 0.09135504823209006, 0.04067253572759511, -0.215, 0.06937686200277861, 0.19480135152145223, -0.08330036718241203, 0.13893767963411213, -0.12924288331465594, 278.54285727235356, 0, 198.6728355552556, 278.10813347148235, 0, 198.26286090493969
0.69, 0.04040296751947334, 0.025800627625588664, -0.26027616853202096, 0.08763138217407396, 0.048174068317523216, -0.215, 0.0691449595858033, 0.20348478337953332, -0.08372596214711386, 0.1474357154622098, -0.12768287306833437, 291.2095664382272, 0, 207.711353792782, 290.7597767565114, 0, 207.29044619098434
0.73, 0.03919373201636235, 0.027541676732105592, -0.26043109448276913, 0.08763138217407396, 0.048174068317523216, -0.215, 0.06954053408794879, 0.1980315008357175, -0.08753706880649752, 0.15241880948604028, -0.1353316233147232, 303.877081889951, 0, 216.7494505970561, 303.41243375319397, 0, 216.31718577059445
0.79, 0.04032222147785411, 0.03203018861667167, -0.25976340118810454, 0.08329308116787287, 0.055337714350722336, -0.215, 0.06628346418428892, 0.19371044409075125, -0.0967812681684642, 0.156136647603478, -0.14254570091141971, 316.54294238325804, 0, 225.78785316000167, 316.062891952993, 0, 225.34487850324007
0.83, 0.043806368212082836, 0.03576410937100429, -0.2585010677790216, 0.08329308116787287, 0.055337714350722336, -0.215, 0.06192470758808661, 0.19876918925279097, -0.11489419464701157, 0.16742227703653764, -0.15028711516057633, 329.20421295494975, 0, 234.82455255048188, 328.70677673801174, 0, 234.36947929704968
0.89, 0.051445986903887374, 0.04099414277246104, -0.2557331185679426, 0.07837057348413606, 0.06211322895943852, -0.215, 0.05319902360156963, 0.22008461220229558, -0.13478919193759356, 0.18514888218162676, -0.16221877094576098, 341.84935601409325, 0, 243.86029618844947, 341.3330794138402, 0, 243.39377351766905
0.93, 0.05573832430988356, 0.04340375222837913, -0.254110298298031, 0.07837057348413606, 0.06211322895943852, -0.215, 0.04890683648730996, 0.25832294899441494, -0.15992749256667815, 0.18510220751606316, -0.1686696990230779, 354.4957422228379, 0, 252.8951496207246, 353.957711080379, 0, 252.41579514086584
0.98, 0.05875001344430224, 0.04525815826920878, -0.2529301448548473, 0.07289838494204001, 0.06845308957850008, -0.215, 0.04665701601249743, 0.2790358707324642, -0.1762295943828624, 0.1958919699285191, -0.1738897146601764, 367.09826335585365, 0, 261.92612942779095, 366.5455069074852, 0, 261.43545088584386
