angle, angle_measured, r
0,357.15562608225474,0.12786249746784553,461.88,923.76,0,461.88,923.76,0
1,357.19041251512635,0.12756018881470024,475.772,923.62,0,475.772,923.62,0
2,357.19041251512635,0.12756018881470024,489.518,923.198,0,489.518,923.198,0
3,357.23710515569576,0.12739626828678088,503.116,922.494,0,503.116,922.494,0
4,357.23710515569576,0.12739626828678088,516.56,921.51,0,516.56,921.51,0
5,357.23710515569576,0.12739626828678088,529.847,920.245,0,529.847,920.245,0
6,357.2811407770339,0.12721040299490774,542.973,918.7,0,542.973,918.7,0
7,357.2840483582379,0.12706800311866648,555.933,916.875,0,555.933,916.875,0
8,357.2840483582379,0.12706800311866648,568.724,914.77,0,568.724,914.77,0
9,357.2840483582379,0.12706800311866648,581.341,912.387,0,581.341,912.387,0
10,357.30985793088286,0.12681705678522381,593.782,909.726,0,593.782,909.726,0
11,357.30985793088286,0.12681705678522381,606.041,906.788,0,606.041,906.788,0
12,357.28635478087443,0.1266154394191282,618.116,903.574,0,618.116,903.574,0
13,357.28635478087443,0.1266154394191282,630.003,900.085,0,630.003,900.085,0
14,357.2726539343565,0.1264463294480092,641.698,896.321,0,641.698,896.321,0
15,357.2726539343565,0.1264463294480092,653.197,892.284,0,653.197,892.284,0
16,357.2726539343565,0.1264463294480092,664.498,887.976,0,664.498,887.976,0
17,357.2479855853567,0.12641509453660768,675.596,883.397,0,675.596,883.397,0
18,357.2775961851497,0.12701982616547716,686.488,878.548,0,686.488,878.548,0
19,357.2775961851497,0.12701982616547716,697.171,873.433,0,697.171,873.433,0
20,357.2775961851497,0.12701982616547716,707.642,868.051,0,707.642,868.051,0
21,357.33028821510345,0.12791915086050834,717.897,862.405,0,717.897,862.405,0
22,357.33028821510345,0.12791915086050834,727.933,856.496,0,727.933,856.496,0
23,357.5008663815424,0.12889572001221075,737.748,850.326,0,737.748,850.326,0
24,357.5008663815424,0.12889572001221075,747.338,843.897,0,747.338,843.897,0
25,357.57962673762165,0.13027358076918863,756.7,837.211,0,756.7,837.211,0
26,357.57962673762165,0.13027358076918863,765.832,830.27,0,765.832,830.27,0
27,357.6726529622631,0.1319627278024008,774.731,823.077,0,774.731,823.077,0
28,357.6726529622631,0.1319627278024008,783.393,815.632,0,783.393,815.632,0
29,357.75978507046204,0.13339029468340957,791.817,807.939,0,791.817,807.939,0
30,357.75978507046204,0.13339029468340957,800,800,0,800,800,0
31,357.75978507046204,0.13339029468340957,807.939,791.817,0,807.939,791.817,0
32,357.82337987426706,0.134903379283572,815.632,783.393,0,815.632,783.393,0
33,357.82337987426706,0.134903379283572,823.077,774.731,0,823.077,774.731,0
34,358.041458008082,0.1365586955639441,830.27,765.832,0,830.27,765.832,0
35,358.041458008082,0.1365586955639441,837.211,756.7,0,837.211,756.7,0
36,358.4463797467656,0.1381742563311015,843.897,747.338,0,843.897,747.338,0
37,358.4463797467656,0.1381742563311015,850.326,737.748,0,850.326,737.748,0
38,359.120157543445,0.13989074865661438,856.496,727.933,0,856.496,727.933,0
39,359.120157543445,0.13989074865661438,862.405,717.897,0,862.405,717.897,0
40,0.0672802967931716,0.14179821012303698,868.051,707.642,0,868.051,707.642,0
41,0.0672802967931716,0.14179821012303698,873.433,697.171,0,873.433,697.171,0
42,0.0672802967931716,0.14179821012303698,878.548,686.488,0,878.548,686.488,0
43,1.3512331053811693,0.1436265770154211,883.396,675.596,0,883.396,675.596,0
44,1.3512331053811693,0.1436265770154211,887.975,664.498,0,887.975,664.498,0
45,2.864291328354568,0.14549298482952075,892.284,653.197,0,892.284,653.197,0
46,2.864291328354568,0.14549298482952075,896.321,641.698,0,896.321,641.698,0
47,4.56080724709112,0.14766540840564707,900.084,630.003,0,900.084,630.003,0
48,4.56080724709112,0.14766540840564707,903.574,618.116,0,903.574,618.116,0
49,6.478286333580158,0.14975302150628647,906.788,606.041,0,906.788,606.041,0
50,6.478286333580158,0.14975302150628647,909.726,593.782,0,909.726,593.782,0
51,8.619513544566544,0.15163512746603136,912.387,581.341,0,912.387,581.341,0
52,8.619513544566544,0.15163512746603136,914.77,568.724,0,914.77,568.724,0
53,8.619513544566544,0.15163512746603136,916.875,555.933,0,916.875,555.933,0
54,11.790354078624077,0.15230704436067785,918.7,542.973,0,918.7,542.973,0
55,11.790354078624077,0.15230704436067785,920.245,529.847,0,920.245,529.847,0
56,13.843353286998266,0.15491386908521332,921.51,516.56,0,921.51,516.56,0
57,13.843353286998266,0.15491386908521332,922.494,503.116,0,922.494,503.116,0
58,16.419904502350818,0.1569040683680251,923.198,489.519,0,923.198,489.519,0
59,16.419904502350818,0.1569040683680251,923.62,475.772,0,923.62,475.772,0
60,19.281500048347027,0.15829250890375723,923.76,461.88,0,923.76,461.88,0
61,19.281500048347027,0.15829250890375723,923.62,447.848,0,923.62,447.848,0
62,21.95089303231974,0.16005253349333637,923.198,433.679,0,923.198,433.679,0
63,21.95089303231974,0.16005253349333637,922.494,419.379,0,922.494,419.379,0
64,21.95089303231974,0.16005253349333637,921.51,404.95,0,921.51,404.95,0
65,25.246312074652806,0.16118938095947655,920.245,390.398,0,920.245,390.398,0
66,25.246312074652806,0.16118938095947655,918.7,375.727,0,918.7,375.727,0
67,28.654909197567655,0.1626071396510703,916.875,360.942,0,916.875,360.942,0
68,28.654909197567655,0.1626071396510703,914.77,346.047,0,914.77,346.047,0
69,32.284036342736364,0.16327700668715495,912.387,331.046,0,912.387,331.046,0
70,32.284036342736364,0.16327700668715495,909.726,315.945,0,909.726,315.945,0
