timestamp, x, y, z, x_ref, y_ref, z_ref, err, q_0, q_1, q_2, q_3, p_0, p_1, p_2, p_3, p_4, p_5
0.05, 0.0015031205242721356, 0.005439824630991703, -0.2629987956953515, 0.02, 0.02, -0.25, 0.026890554970944117, 0.018772442444558998, 0.010835294402767042, 0.020395765752845366, -0.047584637460416516, 126.56489553914925, 0, 90.29825029575466, 126.25976796718804, 0, 90.0890132953429
0.1, 0.0075779764758599445, 0.007964388650316657, -0.26300257451261655, 0.02, 0.02, -0.25, 0.02163861254681226, 0.035683244089119555, 0.001880966514601961, 0.030956316613767992, -0.06390578351347928, 139.03546865176924, 0, 99.26229367306101, 138.67030391698205, 0, 99.01683373404317
0.14, 0.013547666827633332, 0.008501390263006788, -0.2628457184825996, 0.09, -0.01, -0.215, 0.0920677656201062, 0.06116040929834239, -0.008321163140635022, 0.0411231847445805, -0.07130460287191845, 141.71405036676148, 0, 92.03292273449131, 141.35683186891472, 0, 91.80761107123259
0.19, 0.018773235917433496, 0.007971043975968409, -0.2627035194434752, 0.09, -0.01, -0.215, 0.08758901820750015, 0.08832952209757224, -0.011242756218814664, 0.06370024398620618, -0.07208339792057869, 144.82888265331715, 0, 85.2155407882754, 144.48538945195406, 0, 85.0218810883272
0.24, 0.02051160931217875, 0.007470580171077093, -0.26251214090763664, 0.09, -0.01, -0.215, 0.08597244410579725, 0.10705094034867256, -0.009704613951363142, 0.07296416911200507, -0.07367425445534644, 148.41113718696647, 0, 78.80267135266368, 148.08747104542556, 0, 78.65121082632375
0.29, 0.019371973063011125, 0.007573408646825985, -0.26294630528219465, 0.09, -0.01, -0.215, 0.08715498305142266, 0.11127740042973253, -0.010401262847145893, 0.08650736246695899, -0.07579527310120941, 152.41321953834608, 0, 72.6380768967322, 152.10159921807818, 0, 72.51926725240315
0.34, 0.016795518269551706, 0.008178263438267065, -0.26324017699971364, 0.09, -0.01, -0.215, 0.089534686485285, 0.1038432495445752, -0.00808385452340716, 0.0777356165329408, -0.07360290101406189, 156.8217420789282, 0, 66.66974364379251, 156.51799113984666, 0, 66.57469371759119
0.39, 0.015127470745244103, 0.008594779013568596, -0.2634100755518221, 0.09, -0.01, -0.215, 0.09107797131305051, 0.09710996448620197, -0.009675501171612293, 0.06908854880374352, -0.07518565803309313, 161.60790526268622, 0, 60.86590442339471, 161.30921763107182, 0, 60.7909415298199
0.44, 0.015512380711103274, 0.008656488350358421, -0.26341901344599666, 0.09, -0.01, -0.215, 0.09077924238491024, 0.08914556369737266, -0.013088483765663366, 0.07590803693080549, -0.07469201217656225, 166.72911894041337, 0, 55.176959910467815, 166.4349974990047, 0, 55.1227601740506
0.49, 0.01817025906490797, 0.008159733183928567, -0.26318849117494275, 0.09, -0.01, -0.215, 0.08838222826921399, 0.09273301179884731, -0.012291128192424313, 0.07640619431749161, -0.07450225798196497, 172.14005786190222, 0, 49.561222747324905, 171.85129511114434, 0, 49.531758908329024
0.55, 0.0217764413430597, 0.007571182542967757, -0.2629527574304245, 0.09, -0.01, -0.215, 0.08522128464741893, 0.0994122711385464, -0.010068332045437233, 0.08931587200933772, -0.07132447953258508, 177.797044810488, 0, 43.990327739301165, 177.51297478838586, 0, 43.989375965127934
0.59, 0.02283277541607113, 0.008015171973490953, -0.2627939262120338, 0.09, -0.01, -0.215, 0.08438152559834246, 0.11221423662504726, -0.009302974258359901, 0.09735634103029644, -0.07049943921118858, 183.65804490266777, 0, 38.427202964803925, 183.37829028810785, 0, 38.45375013051176
